connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
2687,388,336,mentioned,0.24,79,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2688,57,261,reshared,0.467,198,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2689,436,321,tagged,0.816,193,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2691,479,339,inspired_by,0.304,3,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2692,422,42,follows,0.165,76,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2693,9,421,collaborates,0.524,188,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2694,360,439,mentioned,0.891,133,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2695,113,291,reshared,0.666,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2696,122,215,tagged,0.863,11,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2697,2,269,duet,0.596,190,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2698,143,89,inspired_by,0.665,132,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2700,110,108,collaborates,0.78,161,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2701,265,308,mentioned,0.403,169,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2702,208,141,reshared,0.69,24,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2703,120,209,tagged,0.326,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2704,55,359,duet,0.774,195,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2705,117,383,inspired_by,0.968,30,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2706,131,344,follows,0.137,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2707,328,445,collaborates,0.637,191,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2708,55,312,mentioned,0.524,153,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2709,108,475,reshared,0.22,134,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2711,477,394,duet,0.822,80,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2712,447,185,inspired_by,0.675,130,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2714,451,392,collaborates,0.316,42,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2715,262,459,mentioned,0.823,107,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2716,453,63,reshared,0.896,92,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2717,192,189,tagged,0.569,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2718,115,451,duet,0.302,42,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2719,286,377,inspired_by,0.596,36,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2720,38,335,follows,0.178,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2722,213,350,mentioned,0.977,150,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2723,442,460,reshared,0.285,129,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2724,310,26,tagged,0.738,72,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2725,92,159,duet,0.313,29,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2726,145,424,inspired_by,0.874,34,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2727,81,176,follows,0.699,198,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2728,235,161,collaborates,0.517,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2729,165,123,mentioned,0.608,71,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2730,412,422,reshared,0.291,58,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2731,158,357,tagged,0.531,172,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2732,477,459,duet,0.612,153,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2733,45,387,inspired_by,0.388,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2734,268,466,follows,0.484,94,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2735,373,55,collaborates,0.121,182,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2736,19,216,mentioned,0.626,47,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2737,92,379,reshared,0.998,94,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2738,448,452,tagged,0.687,102,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2739,25,352,duet,0.107,53,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2740,392,211,inspired_by,0.944,51,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2741,71,484,follows,0.428,5,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2742,135,438,collaborates,0.372,19,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2743,177,289,mentioned,0.337,175,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2744,146,391,reshared,0.573,101,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2746,420,109,duet,0.348,28,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2748,185,179,follows,0.75,180,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2749,48,191,collaborates,0.938,63,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2750,162,435,mentioned,0.397,109,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2751,177,129,reshared,0.412,42,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2752,352,88,tagged,0.114,109,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2753,95,168,duet,0.232,130,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2754,320,105,inspired_by,0.455,129,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2755,154,491,follows,0.426,130,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2756,126,12,collaborates,0.997,91,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2758,335,421,reshared,0.147,171,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2759,363,334,tagged,0.182,114,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2761,329,384,inspired_by,0.991,6,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2762,284,58,follows,0.594,82,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2763,190,145,collaborates,0.966,117,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2764,447,161,mentioned,0.101,67,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2765,224,264,reshared,0.852,80,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2766,17,34,tagged,0.46,185,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2767,11,118,duet,0.298,10,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2769,384,174,follows,0.71,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2770,70,268,collaborates,0.878,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2771,240,75,mentioned,0.289,118,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2772,90,27,reshared,0.271,39,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2773,107,455,tagged,0.971,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2774,177,42,duet,0.662,138,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2775,11,104,inspired_by,0.169,17,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2777,318,315,collaborates,0.475,11,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2778,429,426,mentioned,0.728,188,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2779,338,23,reshared,0.991,44,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2780,60,290,tagged,0.21,48,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2781,82,93,duet,0.535,172,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2782,81,475,inspired_by,0.703,160,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2783,277,371,follows,0.923,68,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2784,215,125,collaborates,0.577,27,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2785,390,308,mentioned,0.679,11,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2786,452,436,reshared,0.224,180,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2787,478,471,tagged,0.685,96,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2788,332,367,duet,0.934,37,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2790,421,29,follows,0.971,42,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2791,195,163,collaborates,0.45,62,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2792,59,112,mentioned,0.171,96,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2793,330,312,reshared,0.345,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2794,235,128,tagged,0.227,28,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2795,72,66,duet,0.408,168,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2796,350,293,inspired_by,0.988,192,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2797,155,422,follows,0.729,59,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2799,470,17,mentioned,0.427,8,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2800,56,107,reshared,0.446,128,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2801,291,453,tagged,0.569,31,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2802,4,34,duet,0.39,109,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2803,340,141,inspired_by,0.28,114,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2804,322,469,follows,0.253,142,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2805,94,44,collaborates,0.64,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2806,356,208,mentioned,0.701,126,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2807,328,313,reshared,0.172,118,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2808,235,258,tagged,0.802,147,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2809,27,424,duet,0.993,144,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2810,327,152,inspired_by,0.556,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2811,72,442,follows,0.874,193,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2812,223,253,collaborates,0.907,30,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2813,60,474,mentioned,0.523,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2814,315,26,reshared,0.344,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2815,274,295,tagged,0.769,97,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2816,292,51,duet,0.355,149,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2817,74,95,inspired_by,0.359,64,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2818,130,333,follows,0.745,67,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2819,485,226,collaborates,0.458,36,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2820,461,278,mentioned,0.798,157,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2821,295,270,reshared,0.486,24,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2822,284,26,tagged,0.998,122,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2823,228,361,duet,0.283,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2824,202,388,inspired_by,0.778,60,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2825,45,73,follows,0.357,143,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2826,94,302,collaborates,0.535,22,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2827,209,427,mentioned,0.114,115,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2828,303,24,reshared,0.142,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2829,74,85,tagged,0.641,34,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2830,76,139,duet,0.421,123,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2831,456,242,inspired_by,0.619,135,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2832,229,231,follows,0.669,16,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2834,88,127,mentioned,0.905,5,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2835,206,219,reshared,0.725,39,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2836,49,22,tagged,0.791,123,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2838,35,55,inspired_by,0.92,4,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2839,314,424,follows,0.453,131,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2841,272,447,mentioned,0.736,159,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2842,151,462,reshared,0.262,113,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2843,303,146,tagged,0.427,51,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2844,160,62,duet,0.305,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2845,146,3,inspired_by,0.316,107,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2846,285,267,follows,0.187,50,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2847,269,141,collaborates,0.808,53,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2848,184,39,mentioned,0.15,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2850,484,466,tagged,0.263,105,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2851,50,389,duet,0.834,79,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2852,116,69,inspired_by,0.867,187,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2853,426,311,follows,0.275,133,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2854,324,139,collaborates,0.351,20,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2856,10,116,reshared,0.584,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2857,343,173,tagged,0.689,62,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2858,36,202,duet,0.422,80,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2859,391,28,inspired_by,0.94,163,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2860,336,467,follows,0.265,83,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2861,451,482,collaborates,0.934,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2862,178,165,mentioned,0.162,110,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2863,440,23,reshared,0.175,1,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2864,90,354,tagged,0.545,159,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2865,70,232,duet,0.734,61,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2866,270,104,inspired_by,0.4,132,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2867,338,63,follows,0.531,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2868,114,227,collaborates,0.562,23,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2869,233,484,mentioned,0.743,76,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2871,195,363,tagged,0.382,51,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2872,64,419,duet,0.276,187,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2873,259,314,inspired_by,0.209,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2874,79,254,follows,0.169,121,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2876,391,286,mentioned,0.698,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2877,15,392,reshared,0.446,150,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2878,161,9,tagged,0.45,108,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2879,103,9,duet,0.605,135,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2880,31,260,inspired_by,0.639,43,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2881,376,295,follows,0.616,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2882,481,290,collaborates,0.748,117,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2883,191,45,mentioned,0.975,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2884,93,92,reshared,0.964,85,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2885,264,343,tagged,0.107,91,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2886,427,287,duet,0.527,147,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2887,323,335,inspired_by,0.918,45,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2888,22,332,follows,0.838,175,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2889,2,467,collaborates,0.983,155,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2890,85,189,mentioned,0.957,84,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2891,437,175,reshared,0.207,103,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2893,352,279,duet,0.22,186,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2894,56,36,inspired_by,0.955,84,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2895,138,237,follows,0.65,5,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2896,130,265,collaborates,0.512,79,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2897,20,468,mentioned,0.227,72,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2898,281,448,reshared,0.86,85,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2899,27,62,tagged,0.974,15,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2900,459,216,duet,0.533,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2901,123,21,inspired_by,0.238,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2902,368,378,follows,0.366,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2903,212,291,collaborates,0.818,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2904,454,202,mentioned,0.83,185,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2905,152,128,reshared,0.889,155,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2907,341,52,duet,0.103,10,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2908,252,212,inspired_by,0.814,106,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2909,258,376,follows,0.262,3,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2910,152,371,collaborates,0.709,94,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2911,268,461,mentioned,0.817,99,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2912,159,322,reshared,0.417,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2913,190,417,tagged,0.862,39,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2914,122,320,duet,0.227,188,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2915,72,78,inspired_by,0.283,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2917,176,481,collaborates,0.503,47,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2918,81,240,mentioned,0.459,171,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2920,228,257,tagged,0.22,16,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2921,468,418,duet,0.317,151,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2922,41,459,inspired_by,0.525,134,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2923,453,189,follows,0.344,102,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2924,414,241,collaborates,0.483,180,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2925,450,121,mentioned,0.755,97,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2926,71,369,reshared,0.296,117,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2927,256,58,tagged,0.801,142,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2928,85,135,duet,0.12,20,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2929,4,218,inspired_by,0.115,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2930,12,141,follows,0.662,56,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2931,178,353,collaborates,0.768,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2932,481,405,mentioned,0.781,23,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2933,451,490,reshared,0.163,121,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2934,134,173,tagged,0.696,94,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2935,475,10,duet,0.521,51,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2937,407,142,follows,0.813,173,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2938,382,25,collaborates,0.264,56,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2939,474,231,mentioned,0.544,25,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2940,282,479,reshared,0.727,88,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2941,57,418,tagged,0.386,89,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2942,308,337,duet,0.612,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2943,228,239,inspired_by,0.584,47,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2944,384,192,follows,0.288,38,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2945,4,263,collaborates,0.886,151,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2946,429,462,mentioned,0.451,176,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2947,230,277,reshared,0.758,169,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2948,160,177,tagged,0.919,17,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2949,427,386,duet,0.729,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2950,89,165,inspired_by,0.914,58,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2951,380,162,follows,0.19,112,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2952,216,192,collaborates,0.518,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2953,2,181,mentioned,0.892,90,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2954,449,43,reshared,0.387,116,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2955,203,25,tagged,0.361,190,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2956,22,236,duet,0.15,67,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2957,134,117,inspired_by,0.161,192,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2958,356,56,follows,0.531,156,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2959,424,479,collaborates,0.384,63,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2960,163,420,mentioned,0.866,94,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2962,220,113,tagged,0.696,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2963,410,486,duet,0.807,45,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2965,279,83,follows,0.569,33,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2968,463,84,reshared,0.147,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2969,324,287,tagged,0.271,98,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2970,349,353,duet,0.654,22,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2971,112,420,inspired_by,0.268,108,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2972,36,51,follows,0.843,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2973,71,411,collaborates,0.529,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2977,282,479,duet,0.745,105,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2978,334,118,inspired_by,0.236,158,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2979,11,348,follows,0.733,115,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2980,23,284,collaborates,0.367,97,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2981,16,117,mentioned,0.171,148,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2982,380,193,reshared,0.654,93,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2983,313,331,tagged,0.893,22,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2984,214,119,duet,0.64,160,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2985,407,444,inspired_by,0.156,150,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2986,169,480,follows,0.3,33,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2987,268,89,collaborates,0.47,169,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2988,89,313,mentioned,0.78,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2989,143,276,reshared,0.217,35,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2990,53,119,tagged,0.964,42,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2991,319,294,duet,0.67,23,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2992,237,369,inspired_by,0.633,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2993,301,376,follows,0.396,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2994,272,256,collaborates,0.684,115,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2995,206,241,mentioned,0.626,190,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2996,14,183,reshared,0.372,185,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2997,116,5,tagged,0.356,108,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
2998,237,276,duet,0.11,95,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3000,357,401,follows,0.114,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3001,465,364,collaborates,0.311,146,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3003,26,351,reshared,0.215,27,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3004,301,129,tagged,0.226,176,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3008,165,327,collaborates,0.76,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3009,114,403,mentioned,0.716,37,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3010,381,352,reshared,0.674,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3011,356,203,tagged,0.706,19,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3012,404,74,duet,0.424,22,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3013,301,255,inspired_by,0.809,8,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3014,206,169,follows,0.342,82,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3015,460,221,collaborates,0.11,98,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3016,35,72,mentioned,0.166,57,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3018,480,382,tagged,0.252,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
3019,163,161,duet,0.151,27,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
