post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
3572,466,twitter,ext_twitter_00003572,Terminal update: Remote Yard Check Onboarding capacity at HomePort Distribution is getting tight after a spike in tenders,2026-05-02T22:00:50Z,32547,6930,1277,568426,0.801,69.62,,viral,,2026-05-13T10:00:44Z
3573,269,instagram,ext_instagram_00003573,Shipper operations note - SilverLine Cold Chain Refrigerated Truckload Slot is the service everyone is trying to schedule right now,2026-05-13T00:25:24Z,2824,1592,323,50114,0.869,11.31,,rising,,2026-05-13T10:00:44Z
3574,301,twitter,ext_twitter_00003574,Telematics follow-up: demand for Brokered Truckload Match is up and ClearLane Brokerage needs more slots,2026-05-10T14:59:05Z,948,19,48,11447,0.883,1.38,,normal,,2026-05-13T10:00:44Z
3575,10,threads,ext_threads_00003575,"Two-week review of HomePort Distribution Remote Yard Check Onboarding: strong service levels, but capacity planning matters",2026-04-29T20:47:11Z,718,10,44,10849,0.572,1.09,,normal,,2026-05-13T10:00:44Z
3576,67,tiktok,ext_tiktok_00003576,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-10T04:31:54Z,94670,47038,6707,16977071,0.651,100,,mega_viral,,2026-05-13T10:00:44Z
3577,392,youtube,ext_youtube_00003577,Safety teams need better exception outreach after recent route disruptions,2026-04-17T17:30:35Z,170,19,42,7083,0.635,0.53,,normal,,2026-05-13T10:00:44Z
3578,370,tiktok,ext_tiktok_00003578,Port and weather alerts are surfacing new need for Regional LTL Freight Move from MetroLine Freight,2026-05-07T23:35:28Z,789,65,48,5756,0.379,1.35,,normal,,2026-05-13T10:00:44Z
3579,124,youtube,ext_youtube_00003579,"If your shippers need Contract Lane Rebid, check ClearLane Brokerage availability early; slots are moving fast",2026-05-10T08:01:25Z,246,10,11,242,0.866,0.34,,normal,,2026-05-13T10:00:44Z
3580,487,tiktok,ext_tiktok_00003580,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-11T05:16:27Z,300,99,33,13948,-0.182,1,,normal,,2026-05-13T10:00:44Z
3581,,tiktok,ext_tiktok_00003581,Final-mile capacity is the top request in our shipper operations forum this week,2026-04-19T22:40:27Z,2963,1245,144,109808,0.116,9.76,,rising,,2026-05-13T10:00:44Z
3582,277,youtube,ext_youtube_00003582,"Thought Heavy Equipment Recovery Bundle demand would level off, but OrthoMotion Heavy Haul is still seeing urgent requests",2026-05-13T09:21:22Z,815,7,6,19851,0.623,1.07,,normal,,2026-05-13T10:00:44Z
3583,,youtube,ext_youtube_00003583,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-05-04T05:41:50Z,529,52,2,7349,0.577,0.82,,normal,,2026-05-13T10:00:44Z
3584,433,threads,ext_threads_00003584,Added Port Drayage Appointment to the high-priority route plan. Thank you OnRoute Port Services for closing the gap,2026-04-30T16:39:18Z,774,88,7,8512,0.781,1.25,,normal,,2026-05-13T10:00:44Z
3585,312,youtube,ext_youtube_00003585,A lot of shippers are asking about Same-Day Final Mile Slot through VitalRoute Logistics; lane demand is clearly rising,2026-05-13T09:51:58Z,4839,942,732,78069,0.41,13.05,,rising,,2026-05-13T10:00:44Z
3586,52,tiktok,ext_tiktok_00003586,Dispatch coordinators are flagging Empty Container Return Slot from OnRoute Port Services as a bottleneck this week,2026-05-03T03:02:01Z,114,25,5,6419,0.305,0.3,,normal,,2026-05-13T10:00:44Z
3587,141,instagram,ext_instagram_00003587,Terminal update: Carrier Exception Follow-Up capacity at ClearLane Brokerage is getting tight after a spike in tenders,2026-04-16T08:04:34Z,3832,325,661,54906,0.69,8.99,,rising,,2026-05-13T10:00:44Z
3588,34,youtube,ext_youtube_00003588,Shipper operations note - OnRoute Port Services Port Drayage Appointment is the service everyone is trying to schedule right now,2026-05-11T07:43:20Z,266,59,21,4282,0.444,0.65,,normal,,2026-05-13T10:00:44Z
3589,433,threads,ext_threads_00003589,Driver availability screening is creating new handoffs to carrier partners,2026-04-30T14:49:33Z,411,8,29,16224,0.003,0.75,,normal,,2026-05-13T10:00:44Z
3590,9,youtube,ext_youtube_00003590,"Two-week review of RailFlow Logistics Interchange Delay Coaching: strong service levels, but capacity planning matters",2026-05-07T21:31:25Z,6180,1875,218,68719,0.453,15.46,,rising,,2026-05-13T10:00:44Z
3591,180,threads,ext_threads_00003591,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-07T01:28:39Z,555,8,10,13039,0.463,0.77,,normal,,2026-05-13T10:00:44Z
3592,313,threads,ext_threads_00003592,Control tower huddle: prioritize WellNest Passenger Mobility Paratransit Reservation Window tenders before the weekend surge,2026-04-27T21:49:19Z,2100,354,501,152522,0.277,7.55,,rising,,2026-05-13T10:00:44Z
3593,410,tiktok,ext_tiktok_00003593,Port and weather alerts are surfacing new need for Remote Yard Check Onboarding from HomePort Distribution,2026-05-02T10:43:40Z,850,24,44,7673,0.211,1.24,,normal,,2026-05-13T10:00:44Z
3594,84,youtube,ext_youtube_00003594,Weather and port congestion are delaying service commitments for several shipper groups,2026-05-11T10:26:38Z,6898,1762,647,199904,0.731,19.18,,rising,,2026-05-13T10:00:44Z
3595,343,threads,ext_threads_00003595,Day 30 with the Remote Yard Check Onboarding workflow and dispatch says HomePort Distribution reduced manual follow-up,2026-05-12T21:13:12Z,248378,23315,11938,4803022,0.53,100,,mega_viral,,2026-05-13T10:00:44Z
3596,465,tiktok,ext_tiktok_00003596,Recommended RouteFirst Mobility Fleet Maintenance Window to a load planner today because missed pickup windows are the risk,2026-04-17T19:22:44Z,5278,635,489,177502,0.656,12.04,,rising,,2026-05-13T10:00:44Z
3597,116,instagram,ext_instagram_00003597,Safety teams need better exception outreach after recent route disruptions,2026-05-06T06:44:51Z,6201,624,579,117803,-0.133,12.77,,rising,,2026-05-13T10:00:44Z
3598,52,tiktok,ext_tiktok_00003598,Network planners are coordinating tenders across regional terminals today,2026-05-12T04:37:59Z,251142,39048,28125,6544267,0.361,100,,mega_viral,,2026-05-13T10:00:44Z
3599,54,youtube,ext_youtube_00003599,Added Driver Safety Briefing to the high-priority route plan. Thank you RouteFirst Mobility for closing the gap,2026-04-17T06:23:24Z,308,48,30,15680,0.46,0.81,,normal,,2026-05-13T10:00:44Z
3600,438,threads,ext_threads_00003600,A lot of shippers are asking about Trailer Yard Starter Kit through HomePort Distribution; lane demand is clearly rising,2026-04-16T18:55:54Z,983,27,38,1103,0.264,1.29,,normal,,2026-05-13T10:00:44Z
3601,420,tiktok,ext_tiktok_00003601,Dispatch coordinators are flagging Refrigerated Truckload Slot from SilverLine Cold Chain as a bottleneck this week,2026-05-02T00:54:41Z,891,91,49,16510,0.679,1.67,,normal,,2026-05-13T10:00:44Z
3602,349,instagram,ext_instagram_00003602,Terminal update: Intermodal Ramp Transfer capacity at Intermodal Direct is getting tight after a spike in tenders,2026-05-10T14:22:04Z,8549,1366,610,90836,0.335,17.97,,rising,,2026-05-13T10:00:44Z
3603,28,twitter,ext_twitter_00003603,Shipper operations note - PulsePoint Transit Priority Recovery Dispatch is the service everyone is trying to schedule right now,2026-05-05T23:11:23Z,439,35,34,18742,0.55,0.94,,normal,,2026-05-13T10:00:44Z
3604,168,twitter,ext_twitter_00003604,Weather and port congestion are delaying service commitments for several shipper groups,2026-05-10T15:33:11Z,3279,356,975,55786,0.042,10.14,,rising,,2026-05-13T10:00:44Z
3605,,instagram,ext_instagram_00003605,"Two-week review of Intermodal Direct Rail ETA Visibility Kit: strong service levels, but capacity planning matters",2026-05-13T04:34:32Z,3849,1682,454,186151,0.226,14.71,,rising,,2026-05-13T10:00:44Z
3606,211,instagram,ext_instagram_00003606,Accounts keep asking where to find Carrier Exception Follow-Up. ClearLane Brokerage is showing up in every routing thread,2026-05-13T09:48:20Z,1548,1864,301,145459,0.604,11.96,,rising,,2026-05-13T10:00:44Z
3607,322,youtube,ext_youtube_00003607,Control tower huddle: prioritize ClearLane Brokerage Contract Lane Rebid tenders before the weekend surge,2026-04-26T12:32:17Z,306,94,19,5847,0.208,0.84,,normal,,2026-05-13T10:00:44Z
3608,42,tiktok,ext_tiktok_00003608,Network planners are coordinating tenders across regional terminals today,2026-05-07T00:34:26Z,771,93,36,1295,0.267,1.34,,normal,,2026-05-13T10:00:44Z
3609,73,twitter,ext_twitter_00003609,Driver availability screening is creating new handoffs to carrier partners,2026-04-26T09:42:06Z,623,59,15,14076,0.266,1.07,,normal,,2026-05-13T10:00:44Z
3610,,instagram,ext_instagram_00003610,Day 30 with the Paratransit Reservation Window workflow and dispatch says WellNest Passenger Mobility reduced manual follow-up,2026-04-24T09:49:54Z,777,17,18,8301,0.509,1.02,,normal,,2026-05-13T10:00:44Z
3611,259,instagram,ext_instagram_00003611,Recommended VitalRoute Logistics Remote Trailer Telematics Onboarding to a load planner today because missed pickup windows are the risk,2026-04-17T07:37:24Z,369,80,13,16053,0.63,0.91,,normal,,2026-05-13T10:00:44Z
3612,442,youtube,ext_youtube_00003612,"Thought Hazmat Documentation Review demand would level off, but MetroLine Freight is still seeing urgent requests",2026-05-11T16:10:03Z,6960,1598,751,186279,0.921,18.97,,rising,,2026-05-13T10:00:44Z
3613,147,tiktok,ext_tiktok_00003613,Morning network review featuring Bridge Clearance Assessment. OrthoMotion Heavy Haul needs pre-positioned fleet capacity,2026-04-15T15:10:42Z,595,58,20,8869,0.282,1.02,,normal,,2026-05-13T10:00:44Z
3614,,threads,ext_threads_00003614,Added Carrier Exception Follow-Up to the high-priority route plan. Thank you ClearLane Brokerage for closing the gap,2026-05-13T09:38:50Z,120,51,6,10826,0.452,0.46,,normal,,2026-05-13T10:00:44Z
3615,67,tiktok,ext_tiktok_00003615,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-05-06T14:53:38Z,468,55,3,15169,0.442,0.85,,normal,,2026-05-13T10:00:44Z
3616,421,twitter,ext_twitter_00003616,Dispatch coordinators are flagging Driver Safety Briefing from RouteFirst Mobility as a bottleneck this week,2026-05-08T00:20:48Z,362,5,1,1876,0.573,0.41,,normal,,2026-05-13T10:00:44Z
3617,411,twitter,ext_twitter_00003617,Terminal update: Hazmat Documentation Review capacity at MetroLine Freight is getting tight after a spike in tenders,2026-05-11T18:48:24Z,332,60,49,294,0.531,0.82,,normal,,2026-05-13T10:00:44Z
3618,473,threads,ext_threads_00003618,Shipper operations note - OnRoute Port Services Empty Container Return Slot is the service everyone is trying to schedule right now,2026-05-06T20:14:43Z,664,30,35,3100,0.54,0.99,,normal,,2026-05-13T10:00:44Z
3619,83,twitter,ext_twitter_00003619,Telematics follow-up: demand for Port Drayage Appointment is up and OnRoute Port Services needs more slots,2026-04-19T23:51:55Z,162,85,27,18516,0.788,0.82,,normal,,2026-05-13T10:00:44Z
3620,366,twitter,ext_twitter_00003620,"Two-week review of RailFlow Logistics Interchange Delay Coaching: strong service levels, but capacity planning matters",2026-04-28T22:51:37Z,886,25,22,18833,0.859,1.28,,normal,,2026-05-13T10:00:44Z
3621,104,youtube,ext_youtube_00003621,Accounts keep asking where to find Port Drayage Appointment. OnRoute Port Services is showing up in every routing thread,2026-05-03T07:32:22Z,20619,7308,1820,814946,0.862,62.87,,viral,,2026-05-13T10:00:44Z
3622,423,threads,ext_threads_00003622,Dispatchers need earlier visibility into terminal appointment availability,2026-05-13T02:55:45Z,199,61,10,10095,0.794,0.59,,normal,,2026-05-13T10:00:44Z
3623,118,twitter,ext_twitter_00003623,Port and weather alerts are surfacing new need for Oversize Permit Coordination from OrthoMotion Heavy Haul,2026-05-11T03:38:46Z,864,1,2,537,0.485,0.88,,normal,,2026-05-13T10:00:44Z
3624,58,twitter,ext_twitter_00003624,Weather and port congestion are delaying service commitments for several shipper groups,2026-05-11T04:49:27Z,267,88,24,18138,-0.002,0.92,,normal,,2026-05-13T10:00:44Z
3625,385,tiktok,ext_tiktok_00003625,Day 30 with the Empty Container Return Slot workflow and dispatch says OnRoute Port Services reduced manual follow-up,2026-04-28T04:11:39Z,795,63,40,19621,0.738,1.44,,normal,,2026-05-13T10:00:44Z
3626,64,youtube,ext_youtube_00003626,Recommended VitalRoute Logistics Remote Trailer Telematics Onboarding to a load planner today because missed pickup windows are the risk,2026-05-02T04:46:12Z,304,97,47,4108,0.49,0.97,,normal,,2026-05-13T10:00:44Z
3627,,twitter,ext_twitter_00003627,"Thought Oversize Permit Coordination demand would level off, but OrthoMotion Heavy Haul is still seeing urgent requests",2026-04-30T11:30:03Z,7078,690,590,173563,0.376,14.52,,rising,,2026-05-13T10:00:44Z
3628,420,tiktok,ext_tiktok_00003628,Morning network review featuring Hazmat Documentation Review. MetroLine Freight needs pre-positioned fleet capacity,2026-05-12T09:14:18Z,4454,567,409,25194,0.287,9.02,,rising,,2026-05-13T10:00:44Z
3629,418,threads,ext_threads_00003629,Added Rail ETA Visibility Kit to the high-priority route plan. Thank you Intermodal Direct for closing the gap,2026-05-06T08:52:08Z,353,85,47,3374,0.69,0.96,,normal,,2026-05-13T10:00:44Z
3630,129,youtube,ext_youtube_00003630,A lot of shippers are asking about Paratransit Reservation Window through WellNest Passenger Mobility; lane demand is clearly rising,2026-05-11T22:07:53Z,10593,12318,3510,874152,0.875,59.33,,viral,,2026-05-13T10:00:44Z
3631,,tiktok,ext_tiktok_00003631,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-12T03:56:43Z,172,26,30,696,0.199,0.43,,normal,,2026-05-13T10:00:44Z
3632,314,instagram,ext_instagram_00003632,Dispatchers need earlier visibility into terminal appointment availability,2026-05-11T00:23:51Z,310,33,12,7229,0.364,0.57,,normal,,2026-05-13T10:00:44Z
3633,16,instagram,ext_instagram_00003633,Shipper operations note - PulsePoint Transit Time-Critical Air Freight Tender is the service everyone is trying to schedule right now,2026-05-13T09:09:42Z,94,68,8,17113,0.493,0.58,,normal,,2026-05-13T10:00:44Z
3634,25,threads,ext_threads_00003634,Telematics follow-up: demand for Same-Day Final Mile Slot is up and VitalRoute Logistics needs more slots,2026-05-02T09:04:45Z,7201,1806,238,68870,0.85,16.3,,rising,,2026-05-13T10:00:44Z
3635,174,youtube,ext_youtube_00003635,"Two-week review of WellNest Passenger Mobility School Route Capacity Review: strong service levels, but capacity planning matters",2026-04-25T15:12:09Z,793,62,43,654,0.594,1.26,,normal,,2026-05-13T10:00:44Z
3636,217,tiktok,ext_tiktok_00003636,Accounts keep asking where to find Heavy Equipment Recovery Bundle. OrthoMotion Heavy Haul is showing up in every routing thread,2026-05-13T09:28:47Z,409,81,37,413,0.48,0.92,,normal,,2026-05-13T10:00:44Z
3637,252,youtube,ext_youtube_00003637,Safety teams need better exception outreach after recent route disruptions,2026-04-16T16:26:57Z,576,18,5,7149,0.021,0.74,,normal,,2026-05-13T10:00:44Z
3638,477,twitter,ext_twitter_00003638,Port and weather alerts are surfacing new need for Priority Recovery Dispatch from PulsePoint Transit,2026-04-14T00:47:08Z,371,55,1,12329,0.59,0.72,,normal,,2026-05-13T10:00:44Z
3639,274,instagram,ext_instagram_00003639,"If your shippers need Intermodal Ramp Transfer, check Intermodal Direct availability early; slots are moving fast",2026-05-01T06:28:43Z,207,22,11,6702,0.869,0.42,,normal,,2026-05-13T10:00:44Z
3640,28,twitter,ext_twitter_00003640,Day 30 with the Railcar Spotting Request workflow and dispatch says RailFlow Logistics reduced manual follow-up,2026-04-25T17:08:51Z,944,67,25,18455,0.583,1.52,,normal,,2026-05-13T10:00:44Z
3641,378,threads,ext_threads_00003641,Recommended RailFlow Logistics Railcar Spotting Request to a load planner today because missed pickup windows are the risk,2026-05-02T14:21:26Z,379011,16275,46155,15446255,0.395,100,,mega_viral,,2026-05-13T10:00:44Z
3642,191,instagram,ext_instagram_00003642,"Thought Remote Yard Check Onboarding demand would level off, but HomePort Distribution is still seeing urgent requests",2026-05-12T14:56:54Z,678,31,9,10078,0.844,0.95,,normal,,2026-05-13T10:00:44Z
3643,476,tiktok,ext_tiktok_00003643,Morning network review featuring Expedited Dock-to-Dock Transfer. MetroLine Freight needs pre-positioned fleet capacity,2026-04-17T10:18:17Z,465,38,12,12996,0.498,0.81,,normal,,2026-05-13T10:00:44Z
3644,67,tiktok,ext_tiktok_00003644,Added White Glove Delivery Crew to the high-priority route plan. Thank you VitalRoute Logistics for closing the gap,2026-05-01T22:14:32Z,471,45,31,12699,0.214,0.93,,normal,,2026-05-13T10:00:44Z
3645,348,threads,ext_threads_00003645,A lot of shippers are asking about Contract Lane Rebid through ClearLane Brokerage; lane demand is clearly rising,2026-05-09T04:56:11Z,924,92,46,16483,0.496,1.69,,normal,,2026-05-13T10:00:44Z
3646,252,youtube,ext_youtube_00003646,Dispatch coordinators are flagging Carrier Exception Follow-Up from ClearLane Brokerage as a bottleneck this week,2026-04-30T07:51:39Z,694,98,42,16484,0.77,1.46,,normal,,2026-05-13T10:00:44Z
3647,,twitter,ext_twitter_00003647,Safety teams need better exception outreach after recent route disruptions,2026-05-13T00:12:39Z,742,33,23,5203,0.653,1.04,,normal,,2026-05-13T10:00:44Z
3648,87,tiktok,ext_tiktok_00003648,Shipper operations note - ClearLane Brokerage Carrier Exception Follow-Up is the service everyone is trying to schedule right now,2026-05-13T03:00:16Z,240,66,24,9994,0.772,0.72,,normal,,2026-05-13T10:00:44Z
3649,162,tiktok,ext_tiktok_00003649,Telematics follow-up: demand for Empty Container Return Slot is up and OnRoute Port Services needs more slots,2026-05-12T01:48:08Z,386,86,36,6401,0.442,0.97,,normal,,2026-05-13T10:00:44Z
3650,131,instagram,ext_instagram_00003650,"Two-week review of Intermodal Direct Rail ETA Visibility Kit: strong service levels, but capacity planning matters",2026-04-17T19:00:48Z,823,67,3,6605,0.366,1.17,,normal,,2026-05-13T10:00:44Z
3651,162,tiktok,ext_tiktok_00003651,Accounts keep asking where to find Trailer Yard Starter Kit. HomePort Distribution is showing up in every routing thread,2026-04-28T00:34:27Z,421,84,1,939,0.281,0.77,,normal,,2026-05-13T10:00:44Z
3652,483,twitter,ext_twitter_00003652,Control tower huddle: prioritize OrthoMotion Heavy Haul Heavy Equipment Recovery Bundle tenders before the weekend surge,2026-05-10T14:05:42Z,47,34,33,9842,0.464,0.45,,normal,,2026-05-13T10:00:44Z
3653,411,twitter,ext_twitter_00003653,Port and weather alerts are surfacing new need for Oversize Permit Coordination from OrthoMotion Heavy Haul,2026-05-12T19:27:30Z,7865,698,214,110636,0.717,12.83,,rising,,2026-05-13T10:00:44Z
3654,173,twitter,ext_twitter_00003654,"If your shippers need Refrigerated Truckload Slot, check SilverLine Cold Chain availability early; slots are moving fast",2026-05-13T01:13:03Z,287,69,3,1282,0.399,0.59,,normal,,2026-05-13T10:00:44Z
3655,443,threads,ext_threads_00003655,Day 30 with the Regional LTL Freight Move workflow and dispatch says MetroLine Freight reduced manual follow-up,2026-04-24T14:47:09Z,192,51,3,13728,0.229,0.55,,normal,,2026-05-13T10:00:44Z
3656,116,instagram,ext_instagram_00003656,Recommended MetroLine Freight Regional LTL Freight Move to a load planner today because missed pickup windows are the risk,2026-04-15T19:06:45Z,645,0,28,12983,0.936,0.91,,normal,,2026-05-13T10:00:44Z
3657,211,instagram,ext_instagram_00003657,"Thought Heavy Equipment Recovery Bundle demand would level off, but OrthoMotion Heavy Haul is still seeing urgent requests",2026-05-10T12:00:18Z,670,27,41,5188,0.676,1.03,,normal,,2026-05-13T10:00:44Z
3658,377,youtube,ext_youtube_00003658,Network planners are coordinating tenders across regional terminals today,2026-05-06T05:56:26Z,16,20,31,15228,0.364,0.4,,normal,,2026-05-13T10:00:44Z
3659,353,threads,ext_threads_00003659,Added Port Drayage Appointment to the high-priority route plan. Thank you OnRoute Port Services for closing the gap,2026-05-11T00:14:42Z,604,43,0,18630,0.428,0.96,,normal,,2026-05-13T10:00:44Z
3660,366,twitter,ext_twitter_00003660,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-06T16:20:02Z,48168,9102,2643,825324,0.843,81.47,,viral,,2026-05-13T10:00:44Z
3661,460,tiktok,ext_tiktok_00003661,Dispatch coordinators are flagging Regional LTL Freight Move from MetroLine Freight as a bottleneck this week,2026-04-28T13:34:36Z,517,67,7,8773,0.407,0.91,,normal,,2026-05-13T10:00:44Z
3662,74,youtube,ext_youtube_00003662,Terminal update: Paratransit Reservation Window capacity at WellNest Passenger Mobility is getting tight after a spike in tenders,2026-05-12T07:44:22Z,599,81,25,15685,0.252,1.2,,normal,,2026-05-13T10:00:44Z
3663,272,youtube,ext_youtube_00003663,Shipper operations note - OrthoMotion Heavy Haul Oversize Permit Coordination is the service everyone is trying to schedule right now,2026-05-08T17:47:18Z,26978,14122,1601,688761,0.222,66.87,,viral,,2026-05-13T10:00:44Z
3664,136,instagram,ext_instagram_00003664,Telematics follow-up: demand for Heavy Equipment Recovery Bundle is up and OrthoMotion Heavy Haul needs more slots,2026-05-11T18:31:31Z,11417,14364,1086,726461,0.726,49.11,,viral,,2026-05-13T10:00:44Z
3665,70,threads,ext_threads_00003665,"Two-week review of ClearLane Brokerage Brokered Truckload Match: strong service levels, but capacity planning matters",2026-05-04T16:09:15Z,7674,1225,287,141752,0.54,15.43,,rising,,2026-05-13T10:00:44Z
3666,39,youtube,ext_youtube_00003666,Accounts keep asking where to find Railcar Spotting Request. RailFlow Logistics is showing up in every routing thread,2026-05-01T11:46:49Z,547,27,13,7945,0.909,0.8,,normal,,2026-05-13T10:00:44Z
3667,258,threads,ext_threads_00003667,Control tower huddle: prioritize SilverLine Cold Chain Refrigerated Truckload Slot tenders before the weekend surge,2026-04-29T18:45:51Z,491,69,22,11443,0.613,0.99,,normal,,2026-05-13T10:00:44Z
3668,403,threads,ext_threads_00003668,Network planners are coordinating tenders across regional terminals today,2026-05-06T15:36:11Z,659,96,4,14820,-0.081,1.21,,normal,,2026-05-13T10:00:44Z
3669,273,threads,ext_threads_00003669,Driver availability screening is creating new handoffs to carrier partners,2026-05-04T06:45:05Z,774,81,40,3619,0.076,1.33,,normal,,2026-05-13T10:00:44Z
3670,80,threads,ext_threads_00003670,Day 30 with the Paratransit Reservation Window workflow and dispatch says WellNest Passenger Mobility reduced manual follow-up,2026-04-13T16:30:23Z,6858,1555,259,147235,0.529,15.85,,rising,,2026-05-13T10:00:44Z
3671,451,twitter,ext_twitter_00003671,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-13T07:56:26Z,814,24,4,7629,0.594,1.01,,normal,,2026-05-13T10:00:44Z
3672,127,tiktok,ext_tiktok_00003672,"Thought Brokered Truckload Match demand would level off, but ClearLane Brokerage is still seeing urgent requests",2026-04-26T12:35:33Z,111,83,45,10340,0.261,0.77,,normal,,2026-05-13T10:00:44Z
3673,13,twitter,ext_twitter_00003673,Morning network review featuring White Glove Delivery Crew. VitalRoute Logistics needs pre-positioned fleet capacity,2026-05-05T04:36:50Z,9209,1052,885,57538,0.288,18.42,,rising,,2026-05-13T10:00:44Z
3674,29,youtube,ext_youtube_00003674,Weather and port congestion are delaying service commitments for several shipper groups,2026-05-05T02:05:02Z,34219,7455,6113,998681,0.773,84.21,,viral,,2026-05-13T10:00:44Z
3675,488,twitter,ext_twitter_00003675,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-05-09T06:05:16Z,5672,1542,514,190067,0.114,16.31,,rising,,2026-05-13T10:00:44Z
3676,143,twitter,ext_twitter_00003676,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-09T11:24:27Z,258,95,8,15656,-0.238,0.83,,normal,,2026-05-13T10:00:44Z
3677,205,threads,ext_threads_00003677,Terminal update: Fleet Maintenance Window capacity at RouteFirst Mobility is getting tight after a spike in tenders,2026-04-13T12:10:31Z,517,97,13,435,0.785,0.97,,normal,,2026-05-13T10:00:44Z
3678,12,tiktok,ext_tiktok_00003678,Shipper operations note - RailFlow Logistics Interchange Delay Coaching is the service everyone is trying to schedule right now,2026-05-07T06:32:44Z,6229,933,448,123626,0.36,13.44,,rising,,2026-05-13T10:00:44Z
3679,7,tiktok,ext_tiktok_00003679,Driver availability screening is creating new handoffs to carrier partners,2026-04-26T16:01:46Z,317,70,46,9300,0.713,0.92,,normal,,2026-05-13T10:00:44Z
3680,361,twitter,ext_twitter_00003680,"Two-week review of MetroLine Freight Regional LTL Freight Move: strong service levels, but capacity planning matters",2026-04-15T01:20:15Z,612,31,27,18300,0.595,1.05,,normal,,2026-05-13T10:00:44Z
3681,263,threads,ext_threads_00003681,Accounts keep asking where to find Remote Trailer Telematics Onboarding. VitalRoute Logistics is showing up in every routing thread,2026-04-20T12:18:56Z,986,95,24,9188,0.524,1.58,,normal,,2026-05-13T10:00:44Z
3682,484,youtube,ext_youtube_00003682,Dispatchers need earlier visibility into terminal appointment availability,2026-05-03T23:55:36Z,759,19,47,17019,-0.128,1.24,,normal,,2026-05-13T10:00:44Z
3683,93,twitter,ext_twitter_00003683,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-05-08T09:43:01Z,430,27,27,7161,0.144,0.74,,normal,,2026-05-13T10:00:44Z
3684,460,tiktok,ext_tiktok_00003684,"If your shippers need Paratransit Reservation Window, check WellNest Passenger Mobility availability early; slots are moving fast",2026-04-15T07:41:54Z,187,60,38,255,0.523,0.62,,normal,,2026-05-13T10:00:44Z
3685,291,twitter,ext_twitter_00003685,Day 30 with the Refrigerated Truckload Slot workflow and dispatch says SilverLine Cold Chain reduced manual follow-up,2026-05-10T10:28:07Z,1253,1503,369,40708,0.288,9.52,,rising,,2026-05-13T10:00:44Z
3686,128,twitter,ext_twitter_00003686,Recommended OnRoute Port Services Empty Container Return Slot to a load planner today because missed pickup windows are the risk,2026-05-12T15:07:56Z,471,67,42,3876,0.308,0.99,,normal,,2026-05-13T10:00:44Z
3687,477,twitter,ext_twitter_00003687,Safety teams need better exception outreach after recent route disruptions,2026-05-04T15:24:05Z,782,79,34,7102,-0.16,1.34,,normal,,2026-05-13T10:00:44Z
3688,149,youtube,ext_youtube_00003688,Morning network review featuring Rail ETA Visibility Kit. Intermodal Direct needs pre-positioned fleet capacity,2026-05-13T09:43:42Z,479,95,19,15756,0.296,1.11,,normal,,2026-05-13T10:00:44Z
3689,121,instagram,ext_instagram_00003689,Added Priority Recovery Dispatch to the high-priority route plan. Thank you PulsePoint Transit for closing the gap,2026-04-25T10:02:00Z,441,72,40,13190,0.371,1.06,,normal,,2026-05-13T10:00:44Z
3690,45,threads,ext_threads_00003690,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-13T07:16:37Z,566,77,24,6294,0.14,1.06,,normal,,2026-05-13T10:00:44Z
3691,462,youtube,ext_youtube_00003691,Dispatch coordinators are flagging High-Value Load Monitoring Kit from PulsePoint Transit as a bottleneck this week,2026-05-13T05:49:33Z,8052,589,676,120168,0.402,14.99,,rising,,2026-05-13T10:00:44Z
3692,112,tiktok,ext_tiktok_00003692,Terminal update: Remote Trailer Telematics Onboarding capacity at VitalRoute Logistics is getting tight after a spike in tenders,2026-05-10T12:59:25Z,7986,1539,367,199133,0.713,17.97,,rising,,2026-05-13T10:00:44Z
3693,84,youtube,ext_youtube_00003693,Shipper operations note - OrthoMotion Heavy Haul Heavy Equipment Recovery Bundle is the service everyone is trying to schedule right now,2026-05-11T23:19:18Z,3855,1129,220,128189,0.901,10.75,,rising,,2026-05-13T10:00:44Z
3694,225,threads,ext_threads_00003694,Telematics follow-up: demand for Regional Pool Distribution is up and HomePort Distribution needs more slots,2026-05-01T04:41:53Z,22695,5017,5461,365138,0.653,61.41,,viral,,2026-05-13T10:00:44Z
3695,117,tiktok,ext_tiktok_00003695,"Two-week review of ClearLane Brokerage Contract Lane Rebid: strong service levels, but capacity planning matters",2026-05-08T13:29:00Z,4703,662,738,122307,0.398,12.26,,rising,,2026-05-13T10:00:44Z
