order_id,customer_id,order_status,order_total,shipping_cost,fulfillment_center_id,shipping_lat,shipping_lon,estimated_delivery,actual_delivery,social_source_id,demand_score,created_at,updated_at
2150,832,confirmed,31700,7.99,6,41.75,-87.8438,2026-05-06,,3640,58.55,2026-05-03T05:25:00Z,2026-05-05T16:30:00Z
2151,851,processing,19850,14.99,11,40.3694,-73.8452,2026-05-07,,3651,89.25,2026-05-03T05:20:00Z,2026-05-05T16:30:00Z
2152,870,cancelled,48400,24.99,4,34.0351,-84.3822,2026-05-08,,3662,43.53,2026-05-03T05:15:00Z,2026-05-05T16:30:00Z
2153,889,confirmed,46700,0,9,37.6333,-122.2819,2026-05-09,,3673,38.03,2026-05-03T05:10:00Z,2026-05-05T16:30:00Z
2154,908,processing,36750,7.99,2,39.8018,-104.4036,2026-05-10,,3684,80.98,2026-05-03T05:05:00Z,2026-05-05T16:30:00Z
2155,927,shipped,29400,14.99,7,33.0609,-97.3883,2026-05-11,,3695,55.98,2026-05-03T05:00:00Z,2026-05-05T16:30:00Z
2156,946,delivered,10540,24.99,12,25.431,-80.7638,2026-05-12,2026-05-03,3706,89.55,2026-05-03T04:55:00Z,2026-05-05T16:30:00Z
2157,965,pending,39010,0,5,42.9447,-70.4821,2026-05-06,,3717,62.59,2026-05-03T04:50:00Z,2026-05-05T16:30:00Z
2158,984,confirmed,26720,7.99,10,33.9346,-117.805,2026-05-07,,3728,90.01,2026-05-03T04:45:00Z,2026-05-05T16:30:00Z
2159,1003,processing,49750,14.99,3,47.4319,-122.3632,2026-05-08,,3739,64.83,2026-05-03T04:40:00Z,2026-05-05T16:30:00Z
2160,1022,cancelled,60000,24.99,8,33.7315,-111.913,2026-05-09,,3750,89.56,2026-05-03T04:35:00Z,2026-05-05T16:30:00Z
2161,1041,confirmed,18895,0,1,36.1655,-78.4491,2026-05-10,,3761,61.15,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
2162,1060,processing,27220,7.99,6,41.3951,-87.996,2026-05-11,,3772,39.99,2026-05-05T16:25:00Z,2026-05-05T16:30:00Z
2163,1079,shipped,93450,14.99,11,41.2928,-73.6604,2026-05-12,,3783,93.5,2026-05-05T16:20:00Z,2026-05-05T16:30:00Z
2164,1098,delivered,39940,24.99,4,33.0801,-83.9934,2026-05-06,2026-05-05,3794,58.04,2026-05-05T16:15:00Z,2026-05-05T16:30:00Z
2165,1117,pending,19548,0,9,37.622,-122.2692,2026-05-07,,3805,88.91,2026-05-05T16:10:00Z,2026-05-05T16:30:00Z
2166,1136,confirmed,68250,7.99,2,39.9149,-105.208,2026-05-08,,3816,61.91,2026-05-05T16:05:00Z,2026-05-05T16:30:00Z
2167,1155,processing,35140,14.99,7,33.2396,-96.8929,2026-05-09,,3827,91.89,2026-05-05T16:00:00Z,2026-05-05T16:30:00Z
2168,1174,cancelled,29220,24.99,12,25.556,-80.2165,2026-05-10,,3838,61.41,2026-05-05T15:55:00Z,2026-05-05T16:30:00Z
2169,1193,confirmed,6760,0,5,42.5186,-71.6424,2026-05-11,,3849,52.26,2026-05-05T15:50:00Z,2026-05-05T16:30:00Z
2170,1212,processing,39540,7.99,10,33.9997,-118.5118,2026-05-12,,3860,96.37,2026-05-05T15:45:00Z,2026-05-05T16:30:00Z
2171,1231,shipped,30170,14.99,3,46.9758,-122.6795,2026-05-06,,3871,54.71,2026-05-05T15:40:00Z,2026-05-05T16:30:00Z
2172,1250,delivered,36100,24.99,8,33.3332,-112.4523,2026-05-07,2026-05-05,3882,67.53,2026-05-05T15:35:00Z,2026-05-05T16:30:00Z
2173,1269,pending,33250,0,,35.5896,-78.88,2026-05-08,,3893,57.93,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
2174,1288,confirmed,25580,7.99,6,41.4021,-87.4926,2026-05-09,,3904,52.91,2026-05-05T15:25:00Z,2026-05-05T16:30:00Z
2175,1307,processing,33500,14.99,11,41.1959,-74.4332,2026-05-10,,3915,38.41,2026-05-05T15:20:00Z,2026-05-05T16:30:00Z
2176,1326,cancelled,25220,24.99,4,34.3732,-84.5543,2026-05-11,,3926,77.13,2026-05-05T15:15:00Z,2026-05-05T16:30:00Z
2177,1345,confirmed,78500,0,9,37.8486,-122.5418,2026-05-12,,3937,66.81,2026-05-05T15:10:00Z,2026-05-05T16:30:00Z
2178,1364,processing,12842,7.99,2,39.8608,-105.6836,2026-05-06,,3948,75.54,2026-05-05T15:05:00Z,2026-05-05T16:30:00Z
2179,1383,shipped,62460,14.99,7,32.822,-96.133,2026-05-07,,3959,61.41,2026-05-05T15:00:00Z,2026-05-05T16:30:00Z
2180,1402,delivered,37760,24.99,12,25.1149,-80.8205,2026-05-08,2026-05-05,3970,75.13,2026-05-05T14:55:00Z,2026-05-05T16:30:00Z
2181,1421,pending,34790,0,5,41.8712,-70.5432,2026-05-09,,3981,65.31,2026-05-05T14:50:00Z,2026-05-05T16:30:00Z
2182,1440,confirmed,67000,7.99,10,34.6871,-118.7307,2026-05-10,,3992,84.87,2026-05-05T14:45:00Z,2026-05-05T16:30:00Z
2183,1459,processing,24900,14.99,3,47.1104,-122.2947,2026-05-11,,4003,72.44,2026-05-05T14:40:00Z,2026-05-05T16:30:00Z
2184,1478,cancelled,24600,24.99,8,33.319,-111.4777,2026-05-12,,4014,84.56,2026-05-05T14:35:00Z,2026-05-05T16:30:00Z
2185,1497,confirmed,31400,0,1,36.0211,-79.3287,2026-05-06,,4025,55.49,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
2186,1516,processing,21210,7.99,6,42.3576,-88.1674,2026-05-07,,4036,59.34,2026-05-05T14:25:00Z,2026-05-05T16:30:00Z
2187,1535,shipped,34010,14.99,11,41.1422,-74.4769,2026-05-08,,4047,75.7,2026-05-05T14:20:00Z,2026-05-05T16:30:00Z
2188,1554,delivered,10360,24.99,4,33.1865,-84.0646,2026-05-09,2026-05-05,4058,57.44,2026-05-05T14:15:00Z,2026-05-05T16:30:00Z
2189,1573,pending,7620,0,9,37.5632,-122.4774,2026-05-10,,4069,74,2026-05-05T14:10:00Z,2026-05-05T16:30:00Z
2190,1592,confirmed,46000,7.99,2,40.3603,-104.7054,2026-05-11,,4080,45.82,2026-05-05T14:05:00Z,2026-05-05T16:30:00Z
2191,1611,processing,28900,14.99,7,33.4078,-96.4622,2026-05-12,,4091,56.25,2026-05-05T14:00:00Z,2026-05-05T16:30:00Z
2192,1630,cancelled,50520,24.99,12,25.2577,-80.6506,2026-05-06,,4102,58.11,2026-05-05T13:55:00Z,2026-05-05T16:30:00Z
2193,1649,confirmed,27400,0,5,42.4257,-71.7583,2026-05-07,,4113,46.97,2026-05-05T13:50:00Z,2026-05-05T16:30:00Z
2194,1668,processing,49460,7.99,10,33.4937,-117.6362,2026-05-08,,4124,46.03,2026-05-05T13:45:00Z,2026-05-05T16:30:00Z
2195,1687,shipped,61700,14.99,3,48.0662,-122.8363,2026-05-09,,4135,69.08,2026-05-05T13:40:00Z,2026-05-05T16:30:00Z
2196,1706,delivered,98300,24.99,8,33.6973,-112.3056,2026-05-10,2026-05-05,4146,75.57,2026-05-05T13:35:00Z,2026-05-05T16:30:00Z
2197,1725,pending,15970,0,,35.5271,-78.5813,2026-05-11,,4157,73.2,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
2198,1744,confirmed,36730,7.99,6,41.2789,-87.6282,2026-05-12,,4168,61.69,2026-05-05T13:25:00Z,2026-05-05T16:30:00Z
2199,1763,processing,55080,14.99,11,40.7944,-73.4663,2026-05-06,,4179,82.7,2026-05-05T13:20:00Z,2026-05-05T16:30:00Z
2200,1782,cancelled,49640,24.99,4,34.1186,-84.0578,2026-05-07,,4190,46.88,2026-05-05T13:15:00Z,2026-05-05T16:30:00Z
2201,1801,confirmed,25020,0,9,36.8202,-121.4212,2026-05-08,,4201,52.31,2026-05-05T13:10:00Z,2026-05-05T16:30:00Z
2202,1820,processing,12605,7.99,2,39.8607,-104.8187,2026-05-09,,4212,78,2026-05-05T13:05:00Z,2026-05-05T16:30:00Z
2203,1839,shipped,43100,14.99,7,33.2679,-97.0124,2026-05-10,,4223,81.94,2026-05-05T13:00:00Z,2026-05-05T16:30:00Z
2204,1858,delivered,49200,24.99,12,25.4993,-80.5842,2026-05-11,2026-05-05,4234,81.32,2026-05-05T12:55:00Z,2026-05-05T16:30:00Z
2205,1877,pending,27770,0,5,42.2314,-71.5368,2026-05-12,,4245,36.62,2026-05-05T12:50:00Z,2026-05-05T16:30:00Z
2206,1896,confirmed,32044,7.99,10,33.9294,-118.0368,2026-05-06,,4256,47.28,2026-05-05T12:45:00Z,2026-05-05T16:30:00Z
2207,1915,processing,33550,14.99,3,48.0035,-122.1413,2026-05-07,,4267,78.53,2026-05-05T12:40:00Z,2026-05-05T16:30:00Z
2208,1934,cancelled,29480,24.99,8,33.9528,-112.6369,2026-05-08,,4278,85.57,2026-05-05T12:35:00Z,2026-05-05T16:30:00Z
2209,1953,confirmed,80400,0,1,35.369,-78.7628,2026-05-09,,4289,94.73,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
2210,1972,processing,31700,7.99,6,41.68,-86.9572,2026-05-10,,4300,48.51,2026-05-05T12:25:00Z,2026-05-05T16:30:00Z
2211,1991,shipped,19850,14.99,11,40.9684,-74.3831,2026-05-11,,4311,74.84,2026-05-05T12:20:00Z,2026-05-05T16:30:00Z
2212,10,delivered,48400,24.99,4,26.1255,-80.1257,2026-05-12,2026-05-05,4322,74.21,2026-05-05T12:15:00Z,2026-05-05T16:30:00Z
2213,29,pending,46700,0,9,43.0478,-71.0038,2026-05-06,,4333,50.8,2026-05-05T12:10:00Z,2026-05-05T16:30:00Z
2214,48,confirmed,36750,7.99,2,33.6847,-117.872,2026-05-07,,4344,42.92,2026-05-05T12:05:00Z,2026-05-05T16:30:00Z
2215,67,processing,29400,14.99,7,47.3091,-121.6631,2026-05-08,,4355,40.73,2026-05-05T12:00:00Z,2026-05-05T16:30:00Z
2216,86,cancelled,10540,24.99,12,33.3472,-112.589,2026-05-09,,4366,41.91,2026-05-05T11:55:00Z,2026-05-05T16:30:00Z
2217,105,confirmed,39010,0,5,35.9118,-78.526,2026-05-10,,4377,64.37,2026-05-05T11:50:00Z,2026-05-05T16:30:00Z
2218,124,processing,26720,7.99,10,41.6375,-88.0243,2026-05-11,,4388,44.19,2026-05-05T11:45:00Z,2026-05-05T16:30:00Z
2219,143,shipped,49750,14.99,3,41.0753,-74.0464,2026-05-12,,4399,52.64,2026-05-05T11:40:00Z,2026-05-05T16:30:00Z
2220,162,delivered,60000,24.99,8,33.9109,-84.7818,2026-05-06,2026-05-05,4410,85.72,2026-05-05T11:35:00Z,2026-05-05T16:30:00Z
2221,181,pending,18895,0,,37.1823,-121.3762,2026-05-07,,4421,78.18,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
2222,200,confirmed,27220,7.99,6,40.3082,-105.1516,2026-05-08,,4432,55.64,2026-05-05T11:25:00Z,2026-05-05T16:30:00Z
2223,219,processing,93450,14.99,11,33.0921,-96.3785,2026-05-09,,4443,68.14,2026-05-05T11:20:00Z,2026-05-05T16:30:00Z
2224,238,cancelled,39940,24.99,4,26.4095,-79.5462,2026-05-10,,4454,97.32,2026-05-05T11:15:00Z,2026-05-05T16:30:00Z
2225,257,confirmed,19548,0,9,42.7024,-70.5763,2026-05-11,,4465,59.87,2026-05-05T11:10:00Z,2026-05-05T16:30:00Z
2226,276,processing,68250,7.99,2,34.1175,-118.8168,2026-05-12,,4476,39.32,2026-05-05T11:05:00Z,2026-05-05T16:30:00Z
2227,295,shipped,35140,14.99,7,48.0432,-122.307,2026-05-06,,4487,83.52,2026-05-05T11:00:00Z,2026-05-05T16:30:00Z
2228,314,delivered,29220,24.99,12,33.6561,-112.474,2026-05-07,2026-05-05,4498,72.93,2026-05-05T10:55:00Z,2026-05-05T16:30:00Z
2229,333,pending,6760,0,5,35.3086,-78.4776,2026-05-08,,4509,36.7,2026-05-05T10:50:00Z,2026-05-05T16:30:00Z
2230,352,confirmed,39540,7.99,10,42.0708,-88.1038,2026-05-09,,4520,75.39,2026-05-05T10:45:00Z,2026-05-05T16:30:00Z
2231,371,processing,30170,14.99,3,40.4251,-73.3307,2026-05-10,,4531,82.21,2026-05-05T10:40:00Z,2026-05-05T16:30:00Z
2232,390,cancelled,36100,24.99,8,33.7362,-83.9663,2026-05-11,,4542,70.08,2026-05-05T10:35:00Z,2026-05-05T16:30:00Z
2233,409,confirmed,33250,0,1,37.429,-121.6977,2026-05-12,,4553,36.18,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
2234,428,processing,25580,7.99,6,39.8928,-105.6062,2026-05-06,,4564,69.03,2026-05-05T10:25:00Z,2026-05-05T16:30:00Z
2235,447,shipped,33500,14.99,11,32.185,-96.9086,2026-05-07,,4575,81.85,2026-05-05T10:20:00Z,2026-05-05T16:30:00Z
2236,466,delivered,25220,24.99,4,25.0812,-80.2306,2026-05-08,2026-05-05,4586,58.56,2026-05-05T10:15:00Z,2026-05-05T16:30:00Z
2237,485,pending,78500,0,9,42.775,-71.6122,2026-05-09,,4597,44.06,2026-05-05T10:10:00Z,2026-05-05T16:30:00Z
2238,504,confirmed,12842,7.99,2,34.1608,-118.1074,2026-05-10,,4608,79.95,2026-05-05T10:05:00Z,2026-05-05T16:30:00Z
2239,523,processing,62460,14.99,7,47.0155,-122.3154,2026-05-11,,4619,77.76,2026-05-05T10:00:00Z,2026-05-05T16:30:00Z
2240,542,cancelled,37760,24.99,12,33.8516,-111.8621,2026-05-12,,4630,74.05,2026-05-05T09:55:00Z,2026-05-05T16:30:00Z
2241,561,confirmed,34790,0,5,35.8991,-78.2666,2026-05-06,,4641,37.18,2026-05-05T09:50:00Z,2026-05-05T16:30:00Z
2242,580,processing,67000,7.99,10,42.357,-87.503,2026-05-07,,4652,82.46,2026-05-05T09:45:00Z,2026-05-05T16:30:00Z
2243,599,shipped,24900,14.99,3,40.2782,-73.9645,2026-05-08,,4663,70.7,2026-05-05T09:40:00Z,2026-05-05T16:30:00Z
2244,618,delivered,24600,24.99,8,33.2754,-84.2385,2026-05-09,2026-05-05,4674,97.13,2026-05-05T09:35:00Z,2026-05-05T16:30:00Z
2245,637,pending,31400,0,,36.936,-122.533,2026-05-10,,4685,48.5,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
2246,656,confirmed,21210,7.99,6,39.9592,-105.4494,2026-05-11,,4696,45.05,2026-05-05T09:25:00Z,2026-05-05T16:30:00Z
2247,675,processing,34010,14.99,11,32.1108,-97.083,2026-05-12,,4707,94.09,2026-05-05T09:20:00Z,2026-05-05T16:30:00Z
2248,694,cancelled,10360,24.99,4,26.207,-80.2819,2026-05-06,,4718,49.36,2026-05-05T09:15:00Z,2026-05-05T16:30:00Z
2249,713,confirmed,7620,0,9,42.6172,-70.7522,2026-05-07,,4729,61.28,2026-05-05T09:10:00Z,2026-05-05T16:30:00Z
2250,732,processing,46000,7.99,2,33.7029,-118.7242,2026-05-08,,4740,87.48,2026-05-05T09:05:00Z,2026-05-05T16:30:00Z
2251,751,shipped,28900,14.99,7,47.2557,-122.8635,2026-05-09,,4751,56.55,2026-05-05T09:00:00Z,2026-05-05T16:30:00Z
2252,770,delivered,50520,24.99,12,33.0158,-112.0384,2026-05-10,2026-05-05,4762,68.83,2026-05-05T08:55:00Z,2026-05-05T16:30:00Z
2253,789,pending,27400,0,5,35.4687,-78.7015,2026-05-11,,4773,87.27,2026-05-05T08:50:00Z,2026-05-05T16:30:00Z
2254,808,confirmed,49460,7.99,10,41.9906,-87.7593,2026-05-12,,4784,41.36,2026-05-05T08:45:00Z,2026-05-05T16:30:00Z
2255,827,processing,61700,14.99,3,40.2113,-73.6887,2026-05-06,,4795,90.13,2026-05-05T08:40:00Z,2026-05-05T16:30:00Z
2256,846,cancelled,98300,24.99,8,33.2499,-83.695,2026-05-07,,4806,52.15,2026-05-05T08:35:00Z,2026-05-05T16:30:00Z
2257,865,confirmed,15970,0,1,37.9375,-121.7798,2026-05-08,,4817,74.3,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
2258,884,processing,36730,7.99,6,39.7264,-104.5741,2026-05-09,,4828,74.29,2026-05-05T08:25:00Z,2026-05-05T16:30:00Z
2259,903,shipped,55080,14.99,11,32.5133,-97.1575,2026-05-10,,4839,93.31,2026-05-05T08:20:00Z,2026-05-05T16:30:00Z
2260,922,delivered,49640,24.99,4,25.8649,-80.5087,2026-05-11,2026-05-05,4850,45.97,2026-05-05T08:15:00Z,2026-05-05T16:30:00Z
2261,941,pending,25020,0,9,43.0553,-70.6062,2026-05-12,,4861,82.78,2026-05-05T08:10:00Z,2026-05-05T16:30:00Z
2262,960,confirmed,12605,7.99,2,33.7955,-118.4966,2026-05-06,,4872,50.99,2026-05-05T08:05:00Z,2026-05-05T16:30:00Z
2263,979,processing,43100,14.99,7,48.2714,-121.6531,2026-05-07,,4883,38.48,2026-05-05T08:00:00Z,2026-05-05T16:30:00Z
2264,998,cancelled,49200,24.99,12,33.2927,-111.8307,2026-05-08,,4894,50.15,2026-05-05T07:55:00Z,2026-05-05T16:30:00Z
2265,1017,confirmed,27770,0,5,35.9729,-78.477,2026-05-09,,4905,40.69,2026-05-05T07:50:00Z,2026-05-05T16:30:00Z
2266,1036,processing,32044,7.99,10,42.3177,-87.2597,2026-05-10,,4916,64.97,2026-05-05T07:45:00Z,2026-05-05T16:30:00Z
2267,1055,shipped,33550,14.99,3,40.2748,-74.1133,2026-05-11,,4927,53.95,2026-05-05T07:40:00Z,2026-05-05T16:30:00Z
2268,1074,delivered,29480,24.99,8,34.0006,-83.7848,2026-05-12,2026-05-05,4938,72.59,2026-05-05T07:35:00Z,2026-05-05T16:30:00Z
2269,1093,pending,80400,0,,37.7633,-122.4671,2026-05-06,,4949,44.8,2026-05-05T07:30:00Z,2026-05-05T16:30:00Z
2270,1112,confirmed,31700,7.99,6,39.6341,-105.1849,2026-05-07,,4960,42.67,2026-05-05T07:25:00Z,2026-05-05T16:30:00Z
2271,1131,processing,19850,14.99,11,32.3721,-96.7273,2026-05-08,,4971,59.87,2026-05-05T07:20:00Z,2026-05-05T16:30:00Z
2272,1150,cancelled,48400,24.99,4,25.0973,-79.8702,2026-05-09,,4982,92.33,2026-05-05T07:15:00Z,2026-05-05T16:30:00Z
2273,1169,confirmed,46700,0,9,41.7877,-71.3747,2026-05-10,,4993,68.12,2026-05-05T07:10:00Z,2026-05-05T16:30:00Z
2274,1188,processing,36750,7.99,2,33.4692,-117.6197,2026-05-11,,4,63.61,2026-05-05T07:05:00Z,2026-05-05T16:30:00Z
2275,1207,shipped,29400,14.99,7,48.0842,-122.1231,2026-05-12,,15,83.77,2026-05-05T07:00:00Z,2026-05-05T16:30:00Z
2276,1226,delivered,10540,24.99,12,33.8527,-111.8673,2026-05-06,2026-05-05,26,36.87,2026-05-05T06:55:00Z,2026-05-05T16:30:00Z
2277,1245,pending,39010,0,5,35.1764,-78.3273,2026-05-07,,37,49.65,2026-05-05T06:50:00Z,2026-05-05T16:30:00Z
2278,1264,confirmed,26720,7.99,10,42.3365,-88.1856,2026-05-08,,48,67.71,2026-05-05T06:45:00Z,2026-05-05T16:30:00Z
2279,1283,processing,49750,14.99,3,40.0875,-73.5042,2026-05-09,,59,91.68,2026-05-05T06:40:00Z,2026-05-05T16:30:00Z
2280,1302,cancelled,60000,24.99,8,33.2427,-84.3735,2026-05-10,,70,88.96,2026-05-05T06:35:00Z,2026-05-05T16:30:00Z
2281,1321,confirmed,18895,0,1,37.1603,-121.5901,2026-05-11,,81,77.02,2026-05-05T06:30:00Z,2026-05-05T16:30:00Z
2282,1340,processing,27220,7.99,6,40.1021,-105.1188,2026-05-12,,92,39.74,2026-05-05T06:25:00Z,2026-05-05T16:30:00Z
2283,1359,shipped,93450,14.99,11,32.6971,-96.1397,2026-05-06,,103,70.03,2026-05-05T06:20:00Z,2026-05-05T16:30:00Z
2284,1378,delivered,39940,24.99,4,25.9499,-80.3555,2026-05-07,2026-05-05,114,44.76,2026-05-05T06:15:00Z,2026-05-05T16:30:00Z
2285,1397,pending,19548,0,9,42.5557,-71.1792,2026-05-08,,125,54.83,2026-05-05T06:10:00Z,2026-05-05T16:30:00Z
2286,1416,confirmed,68250,7.99,2,34.1744,-118.1864,2026-05-09,,136,96.64,2026-05-05T06:05:00Z,2026-05-05T16:30:00Z
2287,1435,processing,35140,14.99,7,47.4148,-122.9271,2026-05-10,,147,63.83,2026-05-05T06:00:00Z,2026-05-05T16:30:00Z
2288,1454,cancelled,29220,24.99,12,33.8253,-112.2213,2026-05-11,,158,43.75,2026-05-05T05:55:00Z,2026-05-05T16:30:00Z
2289,1473,confirmed,6760,0,5,35.3879,-78.3416,2026-05-12,,169,39.25,2026-05-05T05:50:00Z,2026-05-05T16:30:00Z
2290,1492,processing,39540,7.99,10,41.7931,-88.2811,2026-05-06,,180,55.11,2026-05-05T05:45:00Z,2026-05-05T16:30:00Z
2291,1511,shipped,30170,14.99,3,40.4656,-73.5942,2026-05-07,,191,35.18,2026-05-05T05:40:00Z,2026-05-05T16:30:00Z
2292,1530,delivered,36100,24.99,8,33.2336,-84.6527,2026-05-08,2026-05-05,202,69,2026-05-05T05:35:00Z,2026-05-05T16:30:00Z
2293,1549,pending,33250,0,,37.7729,-121.6141,2026-05-09,,213,75.36,2026-05-05T05:30:00Z,2026-05-05T16:30:00Z
2294,1568,confirmed,25580,7.99,6,40.1074,-105.0535,2026-05-10,,224,58.95,2026-05-05T05:25:00Z,2026-05-05T16:30:00Z
2295,1587,processing,33500,14.99,11,33.4546,-96.362,2026-05-11,,235,63.13,2026-05-05T05:20:00Z,2026-05-05T16:30:00Z
2296,1606,cancelled,25220,24.99,4,25.5487,-79.9329,2026-05-12,,246,56.01,2026-05-05T05:15:00Z,2026-05-05T16:30:00Z
2297,1625,confirmed,78500,0,9,42.6596,-71.3962,2026-05-06,,257,40.59,2026-05-05T05:10:00Z,2026-05-05T16:30:00Z
2298,1644,processing,12842,7.99,2,34.0346,-118.6749,2026-05-07,,268,39.39,2026-05-05T05:05:00Z,2026-05-05T16:30:00Z
2299,1663,shipped,62460,14.99,7,47.688,-122.5793,2026-05-08,,279,71.35,2026-05-05T05:00:00Z,2026-05-05T16:30:00Z
2300,1682,delivered,37760,24.99,12,32.8152,-112.5343,2026-05-09,2026-05-05,290,54.92,2026-05-05T04:55:00Z,2026-05-05T16:30:00Z
2301,1701,pending,34790,0,5,35.1964,-78.7508,2026-05-10,,301,72.91,2026-05-05T04:50:00Z,2026-05-05T16:30:00Z
2302,1720,confirmed,67000,7.99,10,42.1149,-87.1872,2026-05-11,,312,94.35,2026-05-05T04:45:00Z,2026-05-05T16:30:00Z
2303,1739,processing,24900,14.99,3,40.124,-74.56,2026-05-12,,323,82.2,2026-05-05T04:40:00Z,2026-05-05T16:30:00Z
2304,1758,cancelled,24600,24.99,8,33.1506,-84.1762,2026-05-06,,334,71.66,2026-05-05T04:35:00Z,2026-05-05T16:30:00Z
2305,1777,confirmed,31400,0,1,37.5923,-122.0827,2026-05-07,,345,44.13,2026-05-05T04:30:00Z,2026-05-05T16:30:00Z
2306,1796,processing,21210,7.99,6,39.4411,-105.5911,2026-05-08,,356,48.12,2026-05-05T04:25:00Z,2026-05-05T16:30:00Z
2307,1815,shipped,34010,14.99,11,33.1943,-96.4745,2026-05-09,,367,64.37,2026-05-05T04:20:00Z,2026-05-05T16:30:00Z
2308,1834,delivered,10360,24.99,4,26.111,-80.8762,2026-05-10,2026-05-05,378,50.92,2026-05-05T04:15:00Z,2026-05-05T16:30:00Z
2309,1853,pending,7620,0,9,41.9284,-71.6689,2026-05-11,,389,87.33,2026-05-05T04:10:00Z,2026-05-05T16:30:00Z
2310,1872,confirmed,46000,7.99,2,34.4209,-118.1615,2026-05-12,,400,80.52,2026-05-05T04:05:00Z,2026-05-05T16:30:00Z
2311,1891,processing,28900,14.99,7,47.9522,-121.7847,2026-05-06,,411,35.95,2026-05-05T04:00:00Z,2026-05-05T16:30:00Z
2312,1910,cancelled,50520,24.99,12,33.0655,-112.5485,2026-05-07,,422,90.79,2026-05-05T03:55:00Z,2026-05-05T16:30:00Z
2313,1929,confirmed,27400,0,5,35.2234,-78.0818,2026-05-08,,433,63.51,2026-05-05T03:50:00Z,2026-05-05T16:30:00Z
2314,1948,processing,49460,7.99,10,41.8467,-87.5371,2026-05-09,,444,48.28,2026-05-05T03:45:00Z,2026-05-05T16:30:00Z
2315,1967,shipped,61700,14.99,3,40.7046,-73.7828,2026-05-10,,455,93.91,2026-05-05T03:40:00Z,2026-05-05T16:30:00Z
2316,1986,delivered,98300,24.99,8,33.3369,-85.0638,2026-05-11,2026-05-05,466,56.21,2026-05-05T03:35:00Z,2026-05-05T16:30:00Z
2317,5,pending,15970,0,,42.5941,-71.6909,2026-05-12,,477,67.52,2026-05-05T03:30:00Z,2026-05-05T16:30:00Z
2318,24,confirmed,36730,7.99,6,34.0447,-117.7289,2026-05-06,,488,70.33,2026-05-05T03:25:00Z,2026-05-05T16:30:00Z
2319,43,processing,55080,14.99,11,46.9866,-121.6488,2026-05-07,,499,84.38,2026-05-05T03:20:00Z,2026-05-05T16:30:00Z
2320,62,cancelled,49640,24.99,4,33.434,-112.3414,2026-05-08,,510,86.03,2026-05-05T03:15:00Z,2026-05-05T16:30:00Z
2321,81,confirmed,25020,0,9,36.0628,-78.7021,2026-05-09,,521,63.07,2026-05-05T03:10:00Z,2026-05-05T16:30:00Z
2322,100,processing,12605,7.99,2,42.4592,-87.9122,2026-05-10,,532,45.73,2026-05-05T03:05:00Z,2026-05-05T16:30:00Z
2323,119,shipped,43100,14.99,7,40.8273,-74.4913,2026-05-11,,543,58.56,2026-05-05T03:00:00Z,2026-05-05T16:30:00Z
2324,138,delivered,49200,24.99,12,33.9482,-84.4723,2026-05-12,2026-05-05,554,86.78,2026-05-05T02:55:00Z,2026-05-05T16:30:00Z
2325,157,pending,27770,0,5,37.6202,-121.2676,2026-05-06,,565,92.74,2026-05-05T02:50:00Z,2026-05-05T16:30:00Z
2326,176,confirmed,32044,7.99,10,39.1375,-104.7106,2026-05-07,,576,49.86,2026-05-05T02:45:00Z,2026-05-05T16:30:00Z
2327,195,processing,33550,14.99,3,32.4498,-97.1806,2026-05-08,,587,92.03,2026-05-05T02:40:00Z,2026-05-05T16:30:00Z
2328,214,cancelled,29480,24.99,8,25.9086,-80.5241,2026-05-09,,598,58.1,2026-05-05T02:35:00Z,2026-05-05T16:30:00Z
2329,233,confirmed,80400,0,1,41.9026,-70.7149,2026-05-10,,609,48.34,2026-05-05T02:30:00Z,2026-05-05T16:30:00Z
2330,252,processing,31700,7.99,6,33.6383,-117.8625,2026-05-11,,620,93.5,2026-05-05T02:25:00Z,2026-05-05T16:30:00Z
2331,271,shipped,19850,14.99,11,47.9111,-123.0268,2026-05-12,,631,49.3,2026-05-05T02:20:00Z,2026-05-05T16:30:00Z
2332,290,delivered,48400,24.99,4,34.1364,-112.0422,2026-05-06,2026-05-05,642,73.08,2026-05-05T02:15:00Z,2026-05-05T16:30:00Z
2333,309,pending,46700,0,9,35.4991,-79.0518,2026-05-07,,653,93.4,2026-05-05T02:10:00Z,2026-05-05T16:30:00Z
2334,328,confirmed,36750,7.99,2,42.1712,-87.0857,2026-05-08,,664,83.87,2026-05-05T02:05:00Z,2026-05-05T16:30:00Z
2335,347,processing,29400,14.99,7,40.7357,-73.391,2026-05-09,,675,89.39,2026-05-05T02:00:00Z,2026-05-05T16:30:00Z
2336,366,cancelled,10540,24.99,12,34.2195,-84.8983,2026-05-10,,686,41.74,2026-05-05T01:55:00Z,2026-05-05T16:30:00Z
