post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
4123,307,youtube,hightech_signal_04123,Supplier risk is rising for Yield Improvement Analytics Pack and channel inventory buffers may not cover the next order-promising cycle,2025-09-06T16:30:00Z,10525,367,649,36774,0.34,87.4,7,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4124,320,twitter,hightech_signal_04124,Engineering change orders changed the bill of materials assumptions for NPI Supplier Readiness Kit during the NPI gate,2026-04-20T04:45:00Z,1252,1135,235,89442,0.55,60.6,45,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4125,333,instagram,hightech_signal_04125,Connected product telemetry for Optical Module Test Kit is showing field quality patterns that warranty analytics should triage,2026-04-19T21:30:00Z,11725,2070,643,120257,0.61,70.5,20,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4126,346,threads,hightech_signal_04126,Contract manufacturing capacity for AI Edge Gateway Reference Kit is becoming the bottleneck for the next customer commitment wave,2026-04-19T14:15:00Z,1978,1274,593,76520,0.54,57.7,1,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4127,359,tiktok,hightech_signal_04127,Demand volatility around Firmware Release Governance Pack is pressuring allocation rules across enterprise buyer regions,2026-04-19T07:00:00Z,1451,426,245,117684,0.56,70.9,35,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4128,372,youtube,hightech_signal_04128,Service and support operations are asking for a follow-up plan on BOM Risk Reconciliation Service before warranty cases rise,2026-04-18T23:45:00Z,9048,2257,683,135000,0.54,78.9,12,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4129,385,twitter,hightech_signal_04129,Support Knowledge Graph Seat allocation is tightening as component shortages ripple through customer commitments,2025-12-27T16:30:00Z,7510,1905,51,182393,0.74,72.3,51,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4130,398,instagram,hightech_signal_04130,Fab operations teams are watching wafer starts for Connected Product Support Entitlement after the latest yield improvement review,2026-04-18T09:15:00Z,10089,1095,682,181217,0.45,92.6,26,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4131,411,threads,hightech_signal_04131,Supplier risk is rising for Cloud GPU Burst Reservation and channel inventory buffers may not cover the next order-promising cycle,2026-04-18T02:00:00Z,3937,1464,69,229038,0.82,64.4,4,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4132,424,tiktok,hightech_signal_04132,Engineering change orders changed the bill of materials assumptions for Warranty Analytics Data Mart during the NPI gate,2026-04-17T18:45:00Z,2057,2068,378,24429,0.42,84.4,41,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4133,437,youtube,hightech_signal_04133,Connected product telemetry for Rugged Sensor Replacement Kit is showing field quality patterns that warranty analytics should triage,2026-04-17T11:30:00Z,9377,1257,144,31388,0.63,74.1,17,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4134,450,twitter,hightech_signal_04134,Contract manufacturing capacity for Contract Manufacturing Audit Pack is becoming the bottleneck for the next customer commitment wave,2026-04-17T04:15:00Z,10284,1366,339,164603,0.53,70,57,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4135,463,instagram,hightech_signal_04135,Demand volatility around Channel Inventory Signal Pack is pressuring allocation rules across enterprise buyer regions,2025-05-19T16:30:00Z,3376,2309,126,220832,0.48,91.6,31,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4136,476,threads,hightech_signal_04136,Service and support operations are asking for a follow-up plan on Thermal Control Sensor Array before warranty cases rise,2026-04-16T13:45:00Z,7355,460,372,174147,0.44,60.8,9,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4137,9,tiktok,hightech_signal_04137,Yield Excursion Response Pack allocation is tightening as component shortages ripple through customer commitments,2026-04-16T06:30:00Z,7611,2954,612,158489,0.44,86,47,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4138,22,youtube,hightech_signal_04138,Fab operations teams are watching wafer starts for Contract Manufacturing Capacity Pack after the latest yield improvement review,2026-04-15T23:15:00Z,9779,1165,240,189140,0.88,68.4,22,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4139,35,twitter,hightech_signal_04139,Supplier risk is rising for Private 5G Factory Starter Pack and channel inventory buffers may not cover the next order-promising cycle,2026-04-15T16:00:00Z,3691,1736,749,29068,0.43,88,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4140,48,instagram,hightech_signal_04140,Engineering change orders changed the bill of materials assumptions for Supplier Qualification Evidence Vault during the NPI gate,2026-04-15T08:45:00Z,4401,555,307,35570,0.72,50.3,37,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4141,61,threads,hightech_signal_04141,Connected product telemetry for NPI Launch Readiness Board is showing field quality patterns that warranty analytics should triage,2025-09-08T16:30:00Z,11271,1636,349,48056,0.38,59.3,14,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4142,74,tiktok,hightech_signal_04142,Contract manufacturing capacity for Connected Product Telemetry Hub is becoming the bottleneck for the next customer commitment wave,2026-04-14T18:15:00Z,5357,293,25,144292,0.41,66.6,53,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4143,87,youtube,hightech_signal_04143,Demand volatility around Lithography Throughput Analyzer is pressuring allocation rules across enterprise buyer regions,2026-04-14T11:00:00Z,6190,1370,274,174414,0.54,71.6,28,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4144,100,twitter,hightech_signal_04144,Service and support operations are asking for a follow-up plan on Wafer Start Planning Optimizer before warranty cases rise,2026-04-14T03:45:00Z,2445,1143,394,63334,0.35,66.5,6,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4145,113,instagram,hightech_signal_04145,Factory Line Quality Camera allocation is tightening as component shortages ripple through customer commitments,2026-04-13T20:30:00Z,5654,266,551,215769,0.68,62.6,43,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4146,126,threads,hightech_signal_04146,Fab operations teams are watching wafer starts for Connected Product Quality Monitor after the latest yield improvement review,2026-04-13T13:15:00Z,6657,710,99,124620,0.35,71.5,19,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4147,139,tiktok,hightech_signal_04147,Supplier risk is rising for Customer Support Operations Board and channel inventory buffers may not cover the next order-promising cycle,2025-12-29T16:30:00Z,15831,2936,327,24023,0.76,93.2,60,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4148,152,youtube,hightech_signal_04148,Engineering change orders changed the bill of materials assumptions for Wafer Probe Exception Detector during the NPI gate,2026-04-12T22:45:00Z,16466,2605,731,337135,0.82,90.9,34,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4149,165,twitter,hightech_signal_04149,Connected product telemetry for Digital Thread PLM Connector is showing field quality patterns that warranty analytics should triage,2026-04-12T15:30:00Z,5023,849,287,145153,0.89,64.2,11,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4150,178,instagram,hightech_signal_04150,Contract manufacturing capacity for Customer Promise Allocation API is becoming the bottleneck for the next customer commitment wave,2026-04-12T08:15:00Z,10850,1461,670,156086,0.69,82.4,49,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4151,191,threads,hightech_signal_04151,Demand volatility around Customer Commitment Console is pressuring allocation rules across enterprise buyer regions,2026-04-12T01:00:00Z,4969,1155,354,28958,0.51,59.7,24,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4152,204,tiktok,hightech_signal_04152,Service and support operations are asking for a follow-up plan on Secure Device Fleet Manager before warranty cases rise,2026-04-11T17:45:00Z,5516,1140,299,167135,0.91,50.5,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4153,217,youtube,hightech_signal_04153,Service Escalation Triage Pack allocation is tightening as component shortages ripple through customer commitments,2025-05-21T16:30:00Z,4689,311,538,175769,0.6,62.5,40,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4154,230,twitter,hightech_signal_04154,Fab operations teams are watching wafer starts for Component Allocation Optimizer after the latest yield improvement review,2026-04-11T03:15:00Z,7549,622,353,53550,0.89,54.7,16,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4155,243,instagram,hightech_signal_04155,Supplier risk is rising for Order Promising Capacity Twin and channel inventory buffers may not cover the next order-promising cycle,2026-04-10T20:00:00Z,1399,964,40,71884,0.67,65.2,56,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4156,256,threads,hightech_signal_04156,Engineering change orders changed the bill of materials assumptions for Contract Manufacturer Scorecard during the NPI gate,2026-04-10T12:45:00Z,2173,2102,111,230461,0.42,74,30,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4157,269,tiktok,hightech_signal_04157,Connected product telemetry for AI Accelerator Module is showing field quality patterns that warranty analytics should triage,2026-04-10T05:30:00Z,990,933,257,52990,0.66,52.1,8,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4158,282,youtube,hightech_signal_04158,Contract manufacturing capacity for Fab Operations Runbook Seat is becoming the bottleneck for the next customer commitment wave,2026-04-09T22:15:00Z,4102,866,98,214309,0.6,78.9,46,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4159,295,twitter,hightech_signal_04159,Demand volatility around Supply Chain Control Tower Seat is pressuring allocation rules across enterprise buyer regions,2025-09-10T16:30:00Z,8046,645,417,159121,0.74,44.5,21,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4160,308,instagram,hightech_signal_04160,Service and support operations are asking for a follow-up plan on AI Edge Gateway Reference Kit before warranty cases rise,2026-04-09T07:45:00Z,3341,1783,346,232279,0.69,72.1,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4161,321,threads,hightech_signal_04161,ECO Impact Simulation Service allocation is tightening as component shortages ripple through customer commitments,2026-04-09T00:30:00Z,11027,2068,535,108725,0.56,86.9,36,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4162,334,tiktok,hightech_signal_04162,Fab operations teams are watching wafer starts for Engineering Change Order Copilot after the latest yield improvement review,2026-04-08T17:15:00Z,7057,379,190,101697,0.54,74.4,13,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4163,347,youtube,hightech_signal_04163,Supplier risk is rising for Field Failure Pattern Detector and channel inventory buffers may not cover the next order-promising cycle,2026-04-08T10:00:00Z,11686,2015,799,261731,0.7,75.5,52,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4164,360,twitter,hightech_signal_04164,Engineering change orders changed the bill of materials assumptions for Fab Queue Digital Twin during the NPI gate,2026-04-08T02:45:00Z,9181,2034,284,108433,0.39,54,27,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4165,373,instagram,hightech_signal_04165,Connected product telemetry for Autonomous Test Cell Controller is showing field quality patterns that warranty analytics should triage,2025-12-31T16:30:00Z,8301,1417,436,203959,0.84,80.3,5,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4166,386,threads,hightech_signal_04166,Contract manufacturing capacity for Connected Device Health Twin is becoming the bottleneck for the next customer commitment wave,2026-04-07T12:15:00Z,2240,1376,356,152077,0.71,44.2,42,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4167,399,tiktok,hightech_signal_04167,Demand volatility around Warranty Escape Detector is pressuring allocation rules across enterprise buyer regions,2026-04-07T05:00:00Z,15997,3138,424,208630,0.38,86.6,18,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4168,412,youtube,hightech_signal_04168,Service and support operations are asking for a follow-up plan on Design Handoff Readiness Gate before warranty cases rise,2026-04-06T21:45:00Z,2472,1431,320,129730,0.68,67.6,58,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4169,425,twitter,hightech_signal_04169,Demand Volatility Forecast Pack allocation is tightening as component shortages ripple through customer commitments,2026-04-06T14:30:00Z,7639,1700,172,144104,0.74,70.6,32,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4170,438,instagram,hightech_signal_04170,Fab operations teams are watching wafer starts for Developer Portal Premium Seat after the latest yield improvement review,2026-04-06T07:15:00Z,8683,2751,90,229293,0.46,89.8,10,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4171,451,threads,hightech_signal_04171,Supplier risk is rising for PLM Compliance Evidence Pack and channel inventory buffers may not cover the next order-promising cycle,2025-05-23T16:30:00Z,6821,1949,493,145321,0.47,53.1,48,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4172,464,tiktok,hightech_signal_04172,Engineering change orders changed the bill of materials assumptions for Order Promising Risk Service during the NPI gate,2026-04-05T16:45:00Z,6050,142,490,247235,0.51,75.4,23,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4173,477,youtube,hightech_signal_04173,Connected product telemetry for Private 5G Factory Starter Pack is showing field quality patterns that warranty analytics should triage,2026-05-05T09:30:00Z,12013,2099,386,52128,0.72,81.5,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4174,10,twitter,hightech_signal_04174,Contract manufacturing capacity for Critical Component Reservation API is becoming the bottleneck for the next customer commitment wave,2026-05-05T02:15:00Z,9092,2127,132,99790,0.66,76.7,38,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4175,23,instagram,hightech_signal_04175,Demand volatility around Supplier Shortage Radar is pressuring allocation rules across enterprise buyer regions,2026-05-04T19:00:00Z,8256,1950,68,30514,0.4,74.3,15,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4176,36,threads,hightech_signal_04176,Service and support operations are asking for a follow-up plan on Assembly Yield Correlator before warranty cases rise,2026-05-04T11:45:00Z,10664,2011,362,180082,0.78,80.1,54,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4177,49,tiktok,hightech_signal_04177,Assembly Line Traceability Tag allocation is tightening as component shortages ripple through customer commitments,2025-09-12T16:30:00Z,2539,633,359,35989,0.59,69.5,29,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4178,62,youtube,hightech_signal_04178,Fab operations teams are watching wafer starts for Yield Improvement Analytics Pack after the latest yield improvement review,2026-05-03T21:15:00Z,12240,946,454,245224,0.6,73.7,7,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4179,75,twitter,hightech_signal_04179,Supplier risk is rising for Contract Build Plan Optimizer and channel inventory buffers may not cover the next order-promising cycle,2026-05-03T14:00:00Z,4320,3068,47,158238,0.38,83.5,44,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4180,88,instagram,hightech_signal_04180,Engineering change orders changed the bill of materials assumptions for Optical Module Test Kit during the NPI gate,2026-05-03T06:45:00Z,10693,1859,437,66122,0.37,83.3,20,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4181,101,threads,hightech_signal_04181,Connected product telemetry for AI Edge Gateway Reference Kit is showing field quality patterns that warranty analytics should triage,2026-05-02T23:30:00Z,10835,2234,289,213408,0.77,72.8,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4182,114,tiktok,hightech_signal_04182,Contract manufacturing capacity for Firmware Release Governance Pack is becoming the bottleneck for the next customer commitment wave,2026-05-02T16:15:00Z,2820,1657,406,7024,0.55,67.4,35,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4183,127,youtube,hightech_signal_04183,Demand volatility around Digital Thread PLM Connector is pressuring allocation rules across enterprise buyer regions,2026-01-02T16:30:00Z,812,133,487,198546,0.79,58.2,11,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4184,140,twitter,hightech_signal_04184,Service and support operations are asking for a follow-up plan on Component Shortage Scenario Lab before warranty cases rise,2026-05-02T01:45:00Z,6417,722,97,95296,0.5,50.3,50,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4185,153,instagram,hightech_signal_04185,Field Quality Case Bundle allocation is tightening as component shortages ripple through customer commitments,2026-05-01T18:30:00Z,1639,1852,69,16996,0.6,62.1,25,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4186,166,threads,hightech_signal_04186,Fab operations teams are watching wafer starts for Cloud GPU Burst Reservation after the latest yield improvement review,2026-05-01T11:15:00Z,7043,2195,386,132941,0.39,72.2,4,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4187,179,tiktok,hightech_signal_04187,Supplier risk is rising for Service Escalation Triage Pack and channel inventory buffers may not cover the next order-promising cycle,2026-05-01T04:00:00Z,1139,2058,383,139944,0.38,65,40,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4188,192,youtube,hightech_signal_04188,Engineering change orders changed the bill of materials assumptions for Rugged Sensor Replacement Kit during the NPI gate,2026-04-30T20:45:00Z,6894,2426,606,216663,0.68,70.3,17,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4189,205,twitter,hightech_signal_04189,Connected product telemetry for Contract Manufacturing Audit Pack is showing field quality patterns that warranty analytics should triage,2025-05-25T16:30:00Z,5648,534,452,13580,0.51,88.9,57,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4190,218,instagram,hightech_signal_04190,Contract manufacturing capacity for Channel Inventory Signal Pack is becoming the bottleneck for the next customer commitment wave,2026-04-30T06:15:00Z,9692,2703,634,244704,0.53,88.1,31,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4191,231,threads,hightech_signal_04191,Demand volatility around AI Accelerator Module is pressuring allocation rules across enterprise buyer regions,2026-04-29T23:00:00Z,1961,1718,77,48244,0.47,64.5,8,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4192,244,tiktok,hightech_signal_04192,Service and support operations are asking for a follow-up plan on Yield Excursion Response Pack before warranty cases rise,2026-04-29T15:45:00Z,6083,1585,567,298363,0.89,76.8,47,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4193,257,youtube,hightech_signal_04193,Contract Manufacturing Capacity Pack allocation is tightening as component shortages ripple through customer commitments,2026-04-29T08:30:00Z,897,1488,397,91441,0.44,61.5,22,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4194,270,twitter,hightech_signal_04194,Fab operations teams are watching wafer starts for Private 5G Factory Starter Pack after the latest yield improvement review,2026-04-29T01:15:00Z,2761,1310,49,77992,0.9,89.5,2,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4195,283,instagram,hightech_signal_04195,Supplier risk is rising for Supplier Qualification Evidence Vault and channel inventory buffers may not cover the next order-promising cycle,2025-09-14T16:30:00Z,3042,601,221,24508,0.41,55.6,37,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4196,296,threads,hightech_signal_04196,Engineering change orders changed the bill of materials assumptions for Engineering Change Order Copilot during the NPI gate,2026-04-28T10:45:00Z,1201,1551,296,276349,0.5,79.4,13,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4197,309,tiktok,hightech_signal_04197,Connected product telemetry for Connected Product Telemetry Hub is showing field quality patterns that warranty analytics should triage,2026-04-28T03:30:00Z,1044,635,458,15997,0.79,73,53,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4198,322,youtube,hightech_signal_04198,Contract manufacturing capacity for Fab Queue Digital Twin is becoming the bottleneck for the next customer commitment wave,2026-04-27T20:15:00Z,2926,1072,152,116859,0.47,73.5,27,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4199,335,twitter,hightech_signal_04199,Demand volatility around Wafer Start Planning Optimizer is pressuring allocation rules across enterprise buyer regions,2026-04-27T13:00:00Z,10683,1561,183,183220,0.69,74.2,6,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4200,348,instagram,hightech_signal_04200,Service and support operations are asking for a follow-up plan on Factory Line Quality Camera before warranty cases rise,2026-04-27T05:45:00Z,3252,177,187,85634,0.65,79.1,43,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4201,361,threads,hightech_signal_04201,Connected Product Quality Monitor allocation is tightening as component shortages ripple through customer commitments,2026-01-04T16:30:00Z,2702,667,216,197552,0.54,63.6,19,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4202,374,tiktok,hightech_signal_04202,Fab operations teams are watching wafer starts for Wafer Starts Commit Planner after the latest yield improvement review,2026-04-26T15:15:00Z,7199,2160,609,208037,0.41,72,59,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4203,387,youtube,hightech_signal_04203,Supplier risk is rising for Silicon Lot Genealogy Viewer and channel inventory buffers may not cover the next order-promising cycle,2026-04-26T08:00:00Z,10827,462,34,191344,0.79,74.4,33,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4204,400,twitter,hightech_signal_04204,Engineering change orders changed the bill of materials assumptions for Developer Portal Premium Seat during the NPI gate,2026-04-26T00:45:00Z,854,2103,337,67880,0.48,91,10,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4205,413,instagram,hightech_signal_04205,Connected product telemetry for Customer Promise Allocation API is showing field quality patterns that warranty analytics should triage,2026-04-25T17:30:00Z,10682,1497,703,244066,0.56,75.6,49,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4206,426,threads,hightech_signal_04206,Contract manufacturing capacity for Customer Commitment Console is becoming the bottleneck for the next customer commitment wave,2026-04-25T10:15:00Z,2662,557,252,72382,0.53,53.8,24,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4207,439,tiktok,hightech_signal_04207,Demand volatility around Secure Device Fleet Manager is pressuring allocation rules across enterprise buyer regions,2025-05-27T16:30:00Z,1428,1772,476,172757,0.7,49.5,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4208,452,youtube,hightech_signal_04208,Service and support operations are asking for a follow-up plan on Customer Commit Date Guardrail before warranty cases rise,2026-04-24T19:45:00Z,16009,709,431,321877,0.85,77,39,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4209,465,twitter,hightech_signal_04209,Supplier Shortage Radar allocation is tightening as component shortages ripple through customer commitments,2026-04-24T12:30:00Z,4169,2065,525,22960,0.41,90.6,15,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4210,478,instagram,hightech_signal_04210,Fab operations teams are watching wafer starts for Supplier Risk Heatmap Service after the latest yield improvement review,2026-04-24T05:15:00Z,3168,3337,491,226150,0.53,88.2,55,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4211,11,threads,hightech_signal_04211,Supplier risk is rising for Contract Manufacturer Scorecard and channel inventory buffers may not cover the next order-promising cycle,2026-04-23T22:00:00Z,4868,48,162,32331,0.73,67.9,30,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4212,24,tiktok,hightech_signal_04212,Engineering change orders changed the bill of materials assumptions for Yield Improvement Analytics Pack during the NPI gate,2026-04-23T14:45:00Z,7098,1542,177,239291,0.4,83.1,7,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4213,37,youtube,hightech_signal_04213,Connected product telemetry for NPI Supplier Readiness Kit is showing field quality patterns that warranty analytics should triage,2025-09-16T16:30:00Z,5256,1400,213,72703,0.62,69,45,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4214,50,twitter,hightech_signal_04214,Contract manufacturing capacity for Supply Chain Control Tower Seat is becoming the bottleneck for the next customer commitment wave,2026-04-23T00:15:00Z,1595,1118,96,142500,0.87,64.2,21,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4215,63,instagram,hightech_signal_04215,Demand volatility around AI Edge Gateway Reference Kit is pressuring allocation rules across enterprise buyer regions,2026-04-22T17:00:00Z,4462,1943,216,154514,0.36,63.4,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4216,76,threads,hightech_signal_04216,Service and support operations are asking for a follow-up plan on Firmware Release Governance Pack before warranty cases rise,2026-04-22T09:45:00Z,5179,2176,400,195224,0.63,60,35,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4217,89,tiktok,hightech_signal_04217,BOM Risk Reconciliation Service allocation is tightening as component shortages ripple through customer commitments,2026-04-22T02:30:00Z,10559,252,615,112530,0.66,75.4,12,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4218,102,youtube,hightech_signal_04218,Fab operations teams are watching wafer starts for Support Knowledge Graph Seat after the latest yield improvement review,2026-04-21T19:15:00Z,2117,2217,479,211137,0.51,64.8,51,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4219,115,twitter,hightech_signal_04219,Supplier risk is rising for Connected Product Support Entitlement and channel inventory buffers may not cover the next order-promising cycle,2026-01-06T16:30:00Z,13668,989,841,203992,0.34,80,26,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4220,128,instagram,hightech_signal_04220,Engineering change orders changed the bill of materials assumptions for Autonomous Test Cell Controller during the NPI gate,2026-04-21T04:45:00Z,3624,1310,627,289676,0.62,76.5,5,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4221,141,threads,hightech_signal_04221,Connected product telemetry for Warranty Analytics Data Mart is showing field quality patterns that warranty analytics should triage,2026-04-20T21:30:00Z,12414,1754,617,283874,0.7,74.3,41,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4222,154,tiktok,hightech_signal_04222,Contract manufacturing capacity for Rugged Sensor Replacement Kit is becoming the bottleneck for the next customer commitment wave,2026-04-20T14:15:00Z,7997,379,199,181491,0.43,59.3,17,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4223,167,youtube,hightech_signal_04223,Demand volatility around Design Handoff Readiness Gate is pressuring allocation rules across enterprise buyer regions,2026-04-20T07:00:00Z,7438,830,189,180791,0.41,61.6,58,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4224,180,twitter,hightech_signal_04224,Service and support operations are asking for a follow-up plan on Demand Volatility Forecast Pack before warranty cases rise,2026-04-19T23:45:00Z,9480,704,157,115066,0.83,55.2,32,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4225,193,instagram,hightech_signal_04225,Thermal Control Sensor Array allocation is tightening as component shortages ripple through customer commitments,2025-05-29T16:30:00Z,6259,562,166,206971,0.35,66.4,9,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4226,206,threads,hightech_signal_04226,Fab operations teams are watching wafer starts for Yield Excursion Response Pack after the latest yield improvement review,2026-04-19T09:15:00Z,7163,430,439,90464,0.91,76.8,47,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4227,219,tiktok,hightech_signal_04227,Supplier risk is rising for Order Promising Risk Service and channel inventory buffers may not cover the next order-promising cycle,2026-04-19T02:00:00Z,7917,2504,615,31550,0.4,91.7,23,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4228,232,youtube,hightech_signal_04228,Engineering change orders changed the bill of materials assumptions for Private 5G Factory Starter Pack during the NPI gate,2026-04-18T18:45:00Z,6294,2566,595,134313,0.57,77.8,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4229,245,twitter,hightech_signal_04229,Connected product telemetry for Critical Component Reservation API is showing field quality patterns that warranty analytics should triage,2026-04-18T11:30:00Z,11488,420,225,34229,0.86,67.6,38,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
4230,258,instagram,hightech_signal_04230,Contract manufacturing capacity for NPI Launch Readiness Board is becoming the bottleneck for the next customer commitment wave,2026-04-18T04:15:00Z,1284,1227,196,64871,0.39,55.8,14,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
