post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
3519,61,instagram,ext_instagram_00003519,Port dwell time is rising for regulated clinical supply containers,2026-05-07T05:28:26Z,34936,11523,6665,695817,-0.067,77.31,,viral,,2026-05-13T09:49:19Z
3520,330,tiktok,ext_tiktok_00003520,Port congestion signal may delay PreClinix Research GLP Histopathology Slide Set; cold-chain routing needs updated ETA,2026-05-12T10:49:09Z,245,26,42,7480,-0.11,21.87,,normal,,2026-05-13T09:49:19Z
3521,172,tiktok,ext_tiktok_00003521,Enrollment surge detected for Purified Water Monitoring Kit; PurePAC Clinical order book rising after protocol update,2026-05-02T00:04:31Z,6872,591,168,39173,0.344,46.64,,rising,,2026-05-13T09:49:19Z
3522,466,twitter,ext_twitter_00003522,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-12T21:37:04Z,644,94,44,13901,-0.416,23.4,,normal,,2026-05-13T09:49:19Z
3523,28,twitter,ext_twitter_00003523,FDA safety update references downstream use of Stainless Bioreactor Passivation Kit; CleanSuite Life Sciences compliance packet under review,2026-05-06T23:16:28Z,132,43,6,9492,0.43,21.68,,normal,,2026-05-13T09:49:19Z
3524,190,threads,ext_threads_00003524,Manufacturer quality note: MedPack Components reported tighter specifications for UDI Label Validation Pack effective next batch,2026-04-21T16:33:31Z,21467,11915,4999,248402,0.212,75.75,,viral,,2026-05-13T09:49:19Z
3525,444,instagram,ext_instagram_00003525,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-04-23T04:48:36Z,502,40,9,13607,0.453,22.97,,normal,,2026-05-13T09:49:19Z
3526,151,instagram,ext_instagram_00003526,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-08T20:54:51Z,242,7,47,11642,0.409,22.4,,normal,,2026-05-13T09:49:19Z
3527,180,threads,ext_threads_00003527,Vaccine safety desk highlights Acrylic Device Housing Resin; FormulationBridge availability could tighten next month,2026-05-12T22:19:01Z,514,98,37,1822,0.476,20.61,,normal,,2026-05-13T09:49:19Z
3528,260,tiktok,ext_tiktok_00003528,Companion diagnostics bulletin notes elevated demand for Citrate Buffer USP Batch; CitrateSource Pharma allocation score rising,2026-05-13T05:20:23Z,291,96,8,13582,0.66,22.81,,normal,,2026-05-13T09:49:19Z
3529,181,instagram,ext_instagram_00003529,Port dwell time is rising for regulated clinical supply containers,2026-05-04T13:52:05Z,223,15,41,10203,0.285,22.18,,normal,,2026-05-13T09:49:19Z
3530,376,twitter,ext_twitter_00003530,Customs hold advisory mentions BioPure Diagnostics NGS Oncology Library Kit; import documentation review required,2026-04-27T10:51:47Z,50,83,19,9857,0.312,21.85,,normal,,2026-05-13T09:49:19Z
3531,179,youtube,ext_youtube_00003531,EMA review window opened for several biologics variation dossiers,2026-05-01T02:00:37Z,449,73,14,8756,0.169,22.44,,normal,,2026-05-13T09:49:19Z
3532,164,youtube,ext_youtube_00003532,Market access desk reports payer coverage movement for Clean Steam Integrity Audit; CleanSteamCare quotes expiring faster,2026-05-04T14:40:24Z,765,29,4,19723,0.379,23.73,,normal,,2026-05-13T09:49:19Z
3533,160,threads,ext_threads_00003533,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-08T19:50:39Z,810,2,36,12957,0.482,23.27,,normal,,2026-05-13T09:49:19Z
3534,58,twitter,ext_twitter_00003534,Regulatory review queue added Clean Steam Integrity Audit; CleanSteamCare certificate of analysis requested,2026-05-02T05:30:56Z,191,9,33,980,-0.011,18.95,,normal,,2026-05-13T09:49:19Z
3535,395,tiktok,ext_tiktok_00003535,Storage temperature note changed for Pharmacovigilance Case Pack; update receiving checklist for SafeGx Quality Labs,2026-04-27T01:19:46Z,292,68,36,6033,0.438,21.8,,normal,,2026-05-13T09:49:19Z
3536,373,threads,ext_threads_00003536,PortSupply signal shows longer dwell time for eConsent Participant Packet; reroute TrialPath CRO orders where possible,2026-05-12T14:55:19Z,27964,13127,6519,235776,-0.046,75.85,,viral,,2026-05-13T09:49:19Z
3537,193,twitter,ext_twitter_00003537,Vaccine allocation score rose after a regional safety bulletin,2026-05-02T21:15:50Z,4184,431,938,29405,0.209,46.2,,rising,,2026-05-13T09:49:19Z
3538,39,youtube,ext_youtube_00003538,Forecast model detected signal cluster around CryoGrade Logistics Cryogenic Dewar Validation Pack; expected demand multiplier increasing,2026-04-23T02:24:34Z,8695,1840,685,47242,-0.177,47.34,,rising,,2026-05-13T09:49:19Z
3539,269,instagram,ext_instagram_00003539,Clinical supply desk requests allocation review for Aseptic Process Simulation Kit; AseptiCoast confidence changed,2026-05-08T01:05:52Z,752,52,13,10185,0.709,22.93,,normal,,2026-05-13T09:49:19Z
3540,402,youtube,ext_youtube_00003540,FDA inspection signal mentions Bioanalytical Plasma Sample Set from PreClinix Research; quality team requested lot genealogy review,2026-05-10T15:13:04Z,79,44,22,13855,-0.11,22.16,,normal,,2026-05-13T09:49:19Z
3541,216,instagram,ext_instagram_00003541,EMA variation update references Digital Pathology Slide Batch; BioPure Diagnostics release plan should be reviewed,2026-04-20T06:11:12Z,311,86,2,18503,0.131,23.18,,normal,,2026-05-13T09:49:19Z
3542,158,twitter,ext_twitter_00003542,Protocol amendment increases demand for Depth Filter Capsule Set; SterileProcess Systems trial supply forecast needs refresh,2026-04-27T20:04:53Z,1235,1173,440,53413,0.03,46.56,,rising,,2026-05-13T09:49:19Z
3543,234,youtube,ext_youtube_00003543,Cold-chain lane exception affects inbound Bioburden Rapid Test Cartridge; ImmunoWorks Biologics shipments may need alternate routes,2026-05-03T13:16:17Z,445,95,48,18239,0.239,23.57,,normal,,2026-05-13T09:49:19Z
3544,6,instagram,ext_instagram_00003544,CDMO capacity bulletin references SpecBio Exchange slot availability for Specialty Amine API Intermediate; trial sites should watch allocation,2026-05-06T13:33:04Z,472,88,41,515,0.447,18.91,,normal,,2026-05-13T09:49:19Z
3545,233,twitter,ext_twitter_00003545,Critical component shortage advisory raised for mRNA LNP Clinical Batch; VitaCore Therapeutics lead times may extend this week,2026-05-06T02:36:36Z,503,47,39,12092,-0.072,22.95,,normal,,2026-05-13T09:49:19Z
3546,161,instagram,ext_instagram_00003546,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-12T01:23:26Z,564,84,46,18665,-0.35,23.69,,normal,,2026-05-13T09:49:19Z
3547,416,twitter,ext_twitter_00003547,Allocation notice issued for Phase II Site Activation Kit; TrialPath CRO prioritizing enrolled trial sites first,2026-05-11T19:02:16Z,748,78,17,6216,0.209,22.34,,normal,,2026-05-13T09:49:19Z
3548,235,threads,ext_threads_00003548,New manufacturer qualification started for GeneNova Therapeutics Cryopreserved Dose Shipper; risk team tracking certificates,2026-04-14T02:45:38Z,239,31,24,645,0.337,18.57,,normal,,2026-05-13T09:49:19Z
3549,336,twitter,ext_twitter_00003549,Port dwell time is rising for regulated clinical supply containers,2026-05-02T02:09:20Z,325,55,4,18020,-0.424,23.07,,normal,,2026-05-13T09:49:19Z
3550,121,instagram,ext_instagram_00003550,Port congestion signal may delay BioPure Diagnostics qPCR Respiratory Panel; cold-chain routing needs updated ETA,2026-05-13T09:20:52Z,509,80,8,3464,-0.134,21.3,,normal,,2026-05-13T09:49:19Z
3551,40,threads,ext_threads_00003551,Enrollment surge detected for Cryogenic Dewar Validation Pack; CryoGrade Logistics order book rising after protocol update,2026-05-12T07:40:06Z,510,75,35,17845,0.339,23.52,,normal,,2026-05-13T09:49:19Z
3552,441,twitter,ext_twitter_00003552,GxP desk published revised handling language for Animal Health Vaccine Batch; PreClinix Research sites should refresh labels,2026-04-27T04:09:23Z,640,38,4,1494,0.018,20.25,,normal,,2026-05-13T09:49:19Z
3553,324,instagram,ext_instagram_00003553,FDA safety update references downstream use of Sterile Vial Stopper Set; MedPack Components compliance packet under review,2026-05-11T22:19:21Z,276706,78700,14590,1632816,0.54,99.36,,mega_viral,,2026-05-13T09:49:19Z
3554,31,instagram,ext_instagram_00003554,Single-use component availability tightened after a supplier capacity outage,2026-05-13T09:18:25Z,4920,840,124,74266,0.486,47.3,,rising,,2026-05-13T09:49:19Z
3555,363,threads,ext_threads_00003555,Air freight capacity watch added for Sterility Assurance Swab Pack; SterilityGuard shipments through hub corridor need monitoring,2026-05-08T07:02:18Z,3635,1669,437,33984,0.143,46.43,,rising,,2026-05-13T09:49:19Z
3556,5,threads,ext_threads_00003556,Critical inventory advisory opened for CleanSuite Life Sciences Stainless Bioreactor Passivation Kit; replenish regional cold-chain sites,2026-05-08T05:08:02Z,261,95,11,18655,0.049,23.18,,normal,,2026-05-13T09:49:19Z
3557,488,threads,ext_threads_00003557,Vaccine safety desk highlights -80C Biologic Transport Lane; CryoGrade Logistics availability could tighten next month,2026-04-24T08:55:39Z,653,46,37,15840,-0.096,23.46,,normal,,2026-05-13T09:49:19Z
3558,289,instagram,ext_instagram_00003558,Companion diagnostics bulletin notes elevated demand for qPCR Respiratory Panel; BioPure Diagnostics allocation score rising,2026-04-21T19:46:09Z,12842,6705,4604,908851,0.301,77.08,,viral,,2026-05-13T09:49:19Z
3559,484,instagram,ext_instagram_00003559,Device engineering flagged substitute review for Aseptic Process Simulation Kit; AseptiCoast technical file updated,2026-05-10T20:47:06Z,804,96,27,1345,0.321,20.45,,normal,,2026-05-13T09:49:19Z
3560,269,instagram,ext_instagram_00003560,Customs hold advisory mentions GeneNova Therapeutics Allogeneic Cell Bank Vial Set; import documentation review required,2026-05-13T09:13:35Z,5516,264,536,28575,0.042,46.14,,rising,,2026-05-13T09:49:19Z
3561,220,threads,ext_threads_00003561,ColdChainOps escalated Trace Impurity Reference Standard; verify temperature profile and packaging before next FineBio Direct shipment,2026-05-01T12:32:07Z,321316,45510,46473,16124457,0.318,99.48,,mega_viral,,2026-05-13T09:49:19Z
3562,134,youtube,ext_youtube_00003562,Pharmacovigilance intake volume is rising across marketed therapies,2026-04-15T21:08:35Z,872,61,32,5037,0.423,22.18,,normal,,2026-05-13T09:49:19Z
3563,431,twitter,ext_twitter_00003563,Manufacturer onboarding alert: secondary source needed for VitaCore Therapeutics Recombinant Protein GMP Lot due to capacity risk,2026-05-07T15:59:45Z,45835,13246,1094,303434,0.063,76.2,,viral,,2026-05-13T09:49:19Z
3564,341,twitter,ext_twitter_00003564,Regulatory review queue added PK Sampling Visit Pack; PreClinix Research certificate of analysis requested,2026-05-12T21:44:44Z,9285,852,835,167462,0.311,48.93,,rising,,2026-05-13T09:49:19Z
3565,478,threads,ext_threads_00003565,Storage temperature note changed for UDI Label Validation Pack; update receiving checklist for MedPack Components,2026-04-18T22:56:57Z,9154,303,517,32696,0.708,46.65,,rising,,2026-05-13T09:49:19Z
3566,201,instagram,ext_instagram_00003566,PortSupply signal shows longer dwell time for Phase II Site Activation Kit; reroute TrialPath CRO orders where possible,2026-04-24T14:25:58Z,7091,319,818,25536,0.217,46.24,,rising,,2026-05-13T09:49:19Z
3567,234,youtube,ext_youtube_00003567,Safety desk published compatibility matrix update for GLP Histopathology Slide Set; quarantine suspect lots from PreClinix Research,2026-05-13T05:26:37Z,27370,3709,5308,796112,0.543,77.11,,viral,,2026-05-13T09:49:19Z
3568,92,tiktok,ext_tiktok_00003568,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-13T05:38:51Z,33889,13356,6350,612387,0.524,77.16,,viral,,2026-05-13T09:49:19Z
3569,319,instagram,ext_instagram_00003569,Clinical supply desk requests allocation review for Pharmacovigilance Case Pack; SafeGx Quality Labs confidence changed,2026-05-11T07:54:45Z,6314,1574,181,50317,0.56,47.11,,rising,,2026-05-13T09:49:19Z
3570,460,tiktok,ext_tiktok_00003570,FDA inspection signal mentions Ambient Biospecimen Ship Kit from GreenLab Reagents; quality team requested lot genealogy review,2026-04-25T01:44:01Z,550,32,11,16278,0.266,23.26,,normal,,2026-05-13T09:49:19Z
3571,271,twitter,ext_twitter_00003571,EMA review window opened for several biologics variation dossiers,2026-05-11T13:38:50Z,445,36,48,19068,0.284,23.48,,normal,,2026-05-13T09:49:19Z
3572,305,tiktok,ext_tiktok_00003572,Protocol amendment increases demand for Plasmid DNA GMP Batch; GeneNova Therapeutics trial supply forecast needs refresh,2026-04-26T07:46:59Z,4404,1738,710,80480,-0.016,47.72,,rising,,2026-05-13T09:49:19Z
3573,207,tiktok,ext_tiktok_00003573,Cold-chain lane exception affects inbound Process Deviation Triage Service; BioCatalyst Analytics shipments may need alternate routes,2026-05-13T01:47:59Z,32,4,35,13037,-0.084,21.67,,normal,,2026-05-13T09:49:19Z
3574,226,instagram,ext_instagram_00003574,CDMO capacity bulletin references BioCatalyst Analytics slot availability for Process Deviation Triage Service; trial sites should watch allocation,2026-04-17T18:42:22Z,692,81,23,4999,0.494,22.03,,normal,,2026-05-13T09:49:19Z
3575,450,tiktok,ext_tiktok_00003575,Critical component shortage advisory raised for UDI Label Validation Pack; MedPack Components lead times may extend this week,2026-05-08T19:03:22Z,923,6,35,1727,0.627,20.75,,normal,,2026-05-13T09:49:19Z
3576,329,instagram,ext_instagram_00003576,Out-of-specification trend opened for PreClinix Research GLP Histopathology Slide Set; QA teams should inspect recent lots,2026-05-09T08:20:33Z,922,29,1,18533,0.188,23.79,,normal,,2026-05-13T09:49:19Z
3577,327,youtube,ext_youtube_00003577,Allocation notice issued for Recombinant Protein GMP Lot; VitaCore Therapeutics prioritizing enrolled trial sites first,2026-05-01T03:11:46Z,894,25,48,18697,-0.186,23.89,,normal,,2026-05-13T09:49:19Z
3578,407,youtube,ext_youtube_00003578,New manufacturer qualification started for TrialPath CRO Phase II Site Activation Kit; risk team tracking certificates,2026-05-08T19:12:13Z,345,91,13,1912,0.273,20.35,,normal,,2026-05-13T09:49:19Z
3579,370,tiktok,ext_tiktok_00003579,Port dwell time is rising for regulated clinical supply containers,2026-04-27T03:27:43Z,355,53,46,6348,-0.283,21.96,,normal,,2026-05-13T09:49:19Z
3580,295,tiktok,ext_tiktok_00003580,Port congestion signal may delay CitrateSource Pharma Citrate Buffer USP Batch; cold-chain routing needs updated ETA,2026-05-04T21:48:48Z,22386,3042,2385,929800,0.252,77.01,,viral,,2026-05-13T09:49:19Z
3581,355,tiktok,ext_tiktok_00003581,Enrollment surge detected for Citrate Buffer USP Batch; CitrateSource Pharma order book rising after protocol update,2026-04-16T03:27:29Z,65,54,38,3970,0.622,20.71,,normal,,2026-05-13T09:49:19Z
3582,295,tiktok,ext_tiktok_00003582,GxP desk published revised handling language for Sterile WFI Vial Batch; WFI Direct sites should refresh labels,2026-04-27T06:46:38Z,433,52,45,3647,-0.027,21.34,,normal,,2026-05-13T09:49:19Z
3583,57,tiktok,ext_tiktok_00003583,FDA safety update references downstream use of Cleanroom Gowning Kit; SterileProcess Systems compliance packet under review,2026-05-08T11:45:34Z,123,69,13,14888,0.705,22.47,,normal,,2026-05-13T09:49:19Z
3584,340,tiktok,ext_tiktok_00003584,Manufacturer quality note: VitaCore Therapeutics reported tighter specifications for Stability Study Sample Set effective next batch,2026-05-01T16:18:05Z,348,18,17,3011,0.307,20.71,,normal,,2026-05-13T09:49:19Z
3585,191,instagram,ext_instagram_00003585,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-04-23T12:50:29Z,960,87,1,13654,0.075,23.52,,normal,,2026-05-13T09:49:19Z
3586,433,threads,ext_threads_00003586,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-12T19:04:18Z,1046,1257,596,170752,0.488,48.15,,rising,,2026-05-13T09:49:19Z
3587,109,youtube,ext_youtube_00003587,Vaccine safety desk highlights Monoclonal Antibody Pilot Lot; ImmunoWorks Biologics availability could tighten next month,2026-04-27T17:22:01Z,953,74,31,19100,0.504,24,,normal,,2026-05-13T09:49:19Z
3588,440,tiktok,ext_tiktok_00003588,Companion diagnostics bulletin notes elevated demand for ELISA Cytokine Monitoring Kit; BioPure Diagnostics allocation score rising,2026-04-16T18:00:19Z,898,57,19,4200,0.167,21.93,,normal,,2026-05-13T09:49:19Z
3589,457,youtube,ext_youtube_00003589,Port dwell time is rising for regulated clinical supply containers,2026-04-24T07:55:45Z,37072,13011,7205,712726,-0.417,77.41,,viral,,2026-05-13T09:49:19Z
3590,165,threads,ext_threads_00003590,FDA inspection observations increased for sterile manufacturing sites this week,2026-05-10T15:45:07Z,427,24,26,15530,0.098,23.06,,normal,,2026-05-13T09:49:19Z
3591,229,youtube,ext_youtube_00003591,EMA review window opened for several biologics variation dossiers,2026-05-12T09:56:04Z,3116,388,576,49587,-0.068,46.59,,rising,,2026-05-13T09:49:19Z
3592,51,instagram,ext_instagram_00003592,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-01T13:25:05Z,515,59,40,10459,-0.435,22.81,,normal,,2026-05-13T09:49:19Z
3593,175,threads,ext_threads_00003593,Manufacturer onboarding alert: secondary source needed for BioCatalyst Analytics Process Deviation Triage Service due to capacity risk,2026-04-20T15:27:04Z,354,94,25,17050,0.489,23.28,,normal,,2026-05-13T09:49:19Z
3594,423,threads,ext_threads_00003594,Regulatory review queue added NGS Oncology Library Kit; BioPure Diagnostics certificate of analysis requested,2026-05-09T10:36:53Z,21154,12699,2241,627590,0.047,76.85,,viral,,2026-05-13T09:49:19Z
3595,8,twitter,ext_twitter_00003595,Storage temperature note changed for Viral Vector Release Panel; update receiving checklist for GeneNova Therapeutics,2026-04-18T00:48:15Z,900,96,10,16786,-0.1,23.77,,normal,,2026-05-13T09:49:19Z
3596,87,tiktok,ext_tiktok_00003596,PortSupply signal shows longer dwell time for -80C Biologic Transport Lane; reroute CryoGrade Logistics orders where possible,2026-04-24T16:52:01Z,963,16,3,16735,0.37,23.67,,normal,,2026-05-13T09:49:19Z
3597,488,threads,ext_threads_00003597,Safety desk published compatibility matrix update for GLP Toxicology Study Kit; quarantine suspect lots from PreClinix Research,2026-04-22T04:15:49Z,333,29,46,720,0.514,19.02,,normal,,2026-05-13T09:49:19Z
3598,34,youtube,ext_youtube_00003598,Forecast model detected signal cluster around LabGrade Connect Sodium Chloride USP Buffer Component; expected demand multiplier increasing,2026-05-12T19:36:29Z,765,58,45,10891,0.198,23.12,,normal,,2026-05-13T09:49:19Z
3599,164,youtube,ext_youtube_00003599,Clinical supply desk requests allocation review for Clean Steam Integrity Audit; CleanSteamCare confidence changed,2026-05-04T13:46:18Z,8391,1846,456,118049,0.411,48.47,,rising,,2026-05-13T09:49:19Z
3600,23,twitter,ext_twitter_00003600,FDA inspection observations increased for sterile manufacturing sites this week,2026-05-10T19:04:12Z,13530,7832,4172,392258,0.522,76.02,,viral,,2026-05-13T09:49:19Z
3601,382,youtube,ext_youtube_00003601,EMA review window opened for several biologics variation dossiers,2026-05-04T20:40:29Z,839,13,37,13068,-0.289,23.33,,normal,,2026-05-13T09:49:19Z
3602,237,tiktok,ext_tiktok_00003602,Protocol amendment increases demand for Sterile Connector Assembly; SterileProcess Systems trial supply forecast needs refresh,2026-05-10T23:35:28Z,4473,411,649,145295,-0.179,48.21,,rising,,2026-05-13T09:49:19Z
3603,308,threads,ext_threads_00003603,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-08T20:46:58Z,355,43,23,3487,0.185,21.04,,normal,,2026-05-13T09:49:19Z
3604,67,tiktok,ext_tiktok_00003604,Single-use component availability tightened after a supplier capacity outage,2026-04-23T22:23:54Z,591,7,6,17311,0.223,23.3,,normal,,2026-05-13T09:49:19Z
3605,441,twitter,ext_twitter_00003605,Critical component shortage advisory raised for 2-8C Vaccine Distribution Lane; CryoGrade Logistics lead times may extend this week,2026-04-29T04:47:05Z,15971,5410,2497,879965,0.183,76.9,,viral,,2026-05-13T09:49:19Z
3606,420,tiktok,ext_tiktok_00003606,Out-of-specification trend opened for BioPure Diagnostics Digital Pathology Slide Batch; QA teams should inspect recent lots,2026-05-09T22:41:49Z,816,92,30,3192,0.645,21.59,,normal,,2026-05-13T09:49:19Z
3607,362,youtube,ext_youtube_00003607,Allocation notice issued for Cryopreserved Dose Shipper; GeneNova Therapeutics prioritizing enrolled trial sites first,2026-05-05T19:22:35Z,189,92,1,1239,-0.11,19.43,,normal,,2026-05-13T09:49:19Z
3608,277,youtube,ext_youtube_00003608,New manufacturer qualification started for MedPropel Devices Medical-Grade Resin Cartridge; risk team tracking certificates,2026-05-08T13:25:37Z,3257,234,940,166975,0.169,48.3,,rising,,2026-05-13T09:49:19Z
3609,365,tiktok,ext_tiktok_00003609,Temperature excursion warning updated for Depth Filter Capsule Set; verify release hold before receiving SterileProcess Systems lots,2026-05-08T17:30:43Z,8816,1007,580,110482,-0.114,48.33,,rising,,2026-05-13T09:49:19Z
3610,213,twitter,ext_twitter_00003610,FDA inspection observations increased for sterile manufacturing sites this week,2026-05-12T13:50:17Z,7737,1739,207,142460,0.485,48.61,,rising,,2026-05-13T09:49:19Z
3611,427,youtube,ext_youtube_00003611,Enrollment surge detected for Aseptic Process Simulation Kit; AseptiCoast order book rising after protocol update,2026-05-02T23:13:20Z,5193,1973,546,182075,0.725,48.85,,rising,,2026-05-13T09:49:19Z
3612,442,youtube,ext_youtube_00003612,GxP desk published revised handling language for Low-Waste Lab Starter Pack; GreenLab Reagents sites should refresh labels,2026-05-01T07:37:04Z,110777,96157,7730,6985657,0.374,99.03,,mega_viral,,2026-05-13T09:49:19Z
3613,202,tiktok,ext_tiktok_00003613,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-10T16:13:54Z,3679,502,650,55125,-0.092,46.87,,rising,,2026-05-13T09:49:19Z
3614,152,tiktok,ext_tiktok_00003614,Manufacturer quality note: PreClinix Research reported tighter specifications for Animal Health Vaccine Batch effective next batch,2026-05-11T12:23:43Z,26123,2823,7894,844612,0.115,77.27,,viral,,2026-05-13T09:49:19Z
3615,179,youtube,ext_youtube_00003615,Air freight capacity watch added for Continuous Bioprocess Sensor Set; BioCatalyst Analytics shipments through hub corridor need monitoring,2026-05-13T03:41:03Z,535,76,13,18863,0.383,23.55,,normal,,2026-05-13T09:49:19Z
3616,214,youtube,ext_youtube_00003616,Critical inventory advisory opened for GreenLab Reagents Ambient Biospecimen Ship Kit; replenish regional cold-chain sites,2026-05-08T09:16:56Z,900,27,11,18795,0.426,23.81,,normal,,2026-05-13T09:49:19Z
3617,463,threads,ext_threads_00003617,Vaccine allocation score rose after a regional safety bulletin,2026-05-09T16:10:21Z,965,70,23,14136,-0.092,23.59,,normal,,2026-05-13T09:49:19Z
3618,407,youtube,ext_youtube_00003618,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-04-27T19:56:46Z,400,27,33,19371,-0.466,23.35,,normal,,2026-05-13T09:49:19Z
3619,332,youtube,ext_youtube_00003619,Device engineering flagged substitute review for Medical-Grade Resin Cartridge; MedPropel Devices technical file updated,2026-05-13T05:04:58Z,8574,1591,543,136667,0.543,48.66,,rising,,2026-05-13T09:49:19Z
3620,171,instagram,ext_instagram_00003620,FDA inspection observations increased for sterile manufacturing sites this week,2026-04-22T19:17:56Z,468,32,13,11446,0.037,22.69,,normal,,2026-05-13T09:49:19Z
3621,126,instagram,ext_instagram_00003621,ColdChainOps escalated Digital Pathology Slide Batch; verify temperature profile and packaging before next BioPure Diagnostics shipment,2026-05-12T01:40:48Z,385,8,26,16545,0.699,23.02,,normal,,2026-05-13T09:49:19Z
3622,324,instagram,ext_instagram_00003622,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-04T04:05:26Z,457,49,8,13429,0.463,22.91,,normal,,2026-05-13T09:49:19Z
3623,149,youtube,ext_youtube_00003623,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-13T09:04:56Z,523,54,46,253,-0.432,17.98,,normal,,2026-05-13T09:49:19Z
3624,377,youtube,ext_youtube_00003624,Regulatory review queue added Plasmid DNA GMP Batch; GeneNova Therapeutics certificate of analysis requested,2026-05-06T17:14:50Z,28981,11470,3046,348139,-0.193,76.2,,viral,,2026-05-13T09:49:19Z
3625,265,tiktok,ext_tiktok_00003625,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-04-25T06:20:36Z,247,36,19,11232,0.079,22.3,,normal,,2026-05-13T09:49:19Z
3626,439,instagram,ext_instagram_00003626,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-04-20T03:41:07Z,5901,1798,980,195943,-0.273,49.07,,rising,,2026-05-13T09:49:19Z
3627,293,threads,ext_threads_00003627,Safety desk published compatibility matrix update for Ambient Biospecimen Ship Kit; quarantine suspect lots from GreenLab Reagents,2026-04-25T13:12:29Z,191,14,2,1970,-0.096,19.59,,normal,,2026-05-13T09:49:19Z
3628,188,twitter,ext_twitter_00003628,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-12T17:34:13Z,538,83,46,10174,0.215,22.87,,normal,,2026-05-13T09:49:19Z
3629,428,threads,ext_threads_00003629,Clinical supply desk requests allocation review for PK Sampling Visit Pack; PreClinix Research confidence changed,2026-04-30T09:30:05Z,888,6,20,2801,-0.178,21.31,,normal,,2026-05-13T09:49:19Z
3630,306,twitter,ext_twitter_00003630,FDA inspection signal mentions Cryogenic Dewar Validation Pack from CryoGrade Logistics; quality team requested lot genealogy review,2026-05-05T18:39:41Z,200,27,25,7491,0.619,21.66,,normal,,2026-05-13T09:49:19Z
3631,358,threads,ext_threads_00003631,EMA review window opened for several biologics variation dossiers,2026-05-13T06:21:29Z,5199,1644,963,186116,-0.485,48.92,,rising,,2026-05-13T09:49:19Z
3632,35,threads,ext_threads_00003632,Protocol amendment increases demand for EMA Variation Dossier Review; SafeGx Quality Labs trial supply forecast needs refresh,2026-05-12T15:31:56Z,906,0,8,6113,0.19,22.3,,normal,,2026-05-13T09:49:19Z
3633,16,instagram,ext_instagram_00003633,Cold-chain lane exception affects inbound Recombinant Protein GMP Lot; VitaCore Therapeutics shipments may need alternate routes,2026-05-11T13:12:16Z,25022,10490,1631,688868,0.516,76.93,,viral,,2026-05-13T09:49:19Z
3634,263,threads,ext_threads_00003634,CDMO capacity bulletin references TrialPath CRO slot availability for Randomization Label Pack; trial sites should watch allocation,2026-04-27T12:14:21Z,697,59,44,14177,0.562,23.41,,normal,,2026-05-13T09:49:19Z
3635,138,twitter,ext_twitter_00003635,Critical component shortage advisory raised for Tamper-Evident Carton Batch; MedPack Components lead times may extend this week,2026-04-22T03:06:11Z,761,10,25,17587,-0.159,23.6,,normal,,2026-05-13T09:49:19Z
3636,25,threads,ext_threads_00003636,Out-of-specification trend opened for PurePAC Clinical Purified Water Monitoring Kit; QA teams should inspect recent lots,2026-04-28T18:28:40Z,681,32,3,2144,0.244,20.75,,normal,,2026-05-13T09:49:19Z
3637,93,twitter,ext_twitter_00003637,Allocation notice issued for Imported API Release Lot; PortBio Supply prioritizing enrolled trial sites first,2026-04-21T18:36:51Z,707,69,14,882,0.335,19.73,,normal,,2026-05-13T09:49:19Z
3638,129,youtube,ext_youtube_00003638,New manufacturer qualification started for PortBio Supply Imported API Release Lot; risk team tracking certificates,2026-05-03T19:48:15Z,5315,992,891,143044,0.119,48.46,,rising,,2026-05-13T09:49:19Z
3639,433,threads,ext_threads_00003639,Port dwell time is rising for regulated clinical supply containers,2026-05-03T01:23:52Z,863,39,31,9456,0.477,22.96,,normal,,2026-05-13T09:49:19Z
3640,105,threads,ext_threads_00003640,Port congestion signal may delay PreClinix Research GLP Toxicology Study Kit; cold-chain routing needs updated ETA,2026-05-12T23:19:20Z,45949,5262,1208,556781,0.703,76.79,,viral,,2026-05-13T09:49:19Z
3641,231,instagram,ext_instagram_00003641,Enrollment surge detected for Gamma-Irradiated Tubing Set; SterileProcess Systems order book rising after protocol update,2026-05-07T01:33:45Z,7786,470,857,90297,0.459,47.97,,rising,,2026-05-13T09:49:19Z
