shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
586,586,10,Silicon Route Express,HTR00000586,preparing,464,66.9,369.43,2026-05-03T17:45:00Z,,2026-05-03T16:45:00Z
587,587,3,FabLine Freight,HTR00000587,packed,373,52.9,247.85,2026-05-03T17:40:00Z,,2026-05-03T16:40:00Z
588,588,8,ChannelFlow Priority,HTR00000588,delivered,996,64.1,305.59,2026-05-03T17:35:00Z,2026-05-03T21:35:00Z,2026-05-03T16:35:00Z
589,589,1,Oracle Logistics Cloud,HTR00000589,in_transit,412,57.5,483.15,2026-05-03T17:30:00Z,,2026-05-03T16:30:00Z
590,590,6,Silicon Route Express,HTR00000590,out_for_delivery,1366,21.2,327.7,2026-05-03T17:25:00Z,,2026-05-03T16:25:00Z
591,591,11,FabLine Freight,HTR00000591,preparing,2362,61.5,245.87,2026-05-03T17:20:00Z,,2026-05-03T16:20:00Z
592,592,4,ChannelFlow Priority,HTR00000592,packed,2025,32.4,71.76,2026-05-03T17:15:00Z,,2026-05-03T16:15:00Z
593,593,9,Oracle Logistics Cloud,HTR00000593,shipped,589,54.4,256.46,2026-05-03T17:10:00Z,,2026-05-03T16:10:00Z
594,594,2,Silicon Route Express,HTR00000594,in_transit,1220,72.2,327.53,2026-05-03T17:05:00Z,,2026-05-03T16:05:00Z
595,595,7,FabLine Freight,HTR00000595,out_for_delivery,2006,16.8,262.2,2026-05-03T17:00:00Z,,2026-05-03T16:00:00Z
596,596,12,ChannelFlow Priority,HTR00000596,delivered,2269,33.8,353.66,2026-05-03T16:55:00Z,2026-05-03T20:55:00Z,2026-05-03T15:55:00Z
597,597,5,Oracle Logistics Cloud,HTR00000597,packed,1070,50,87.71,2026-05-03T16:50:00Z,,2026-05-03T15:50:00Z
598,598,10,Silicon Route Express,HTR00000598,shipped,2325,32.3,99,2026-05-03T16:45:00Z,,2026-05-03T15:45:00Z
599,599,3,FabLine Freight,HTR00000599,in_transit,570,8.2,106.53,2026-05-03T16:40:00Z,,2026-05-03T15:40:00Z
600,600,8,ChannelFlow Priority,HTR00000600,out_for_delivery,2139,54.2,97.23,2026-05-03T16:35:00Z,,2026-05-03T15:35:00Z
601,601,1,Oracle Logistics Cloud,HTR00000601,preparing,1698,59.8,149.3,2026-05-03T16:30:00Z,,2026-05-03T15:30:00Z
602,602,6,Silicon Route Express,HTR00000602,packed,2555,32.2,243.26,2026-05-03T16:25:00Z,,2026-05-03T15:25:00Z
603,603,11,FabLine Freight,HTR00000603,shipped,1617,67.6,337.43,2026-05-03T16:20:00Z,,2026-05-03T15:20:00Z
604,604,4,ChannelFlow Priority,HTR00000604,delivered,2049,43.5,329.83,2026-05-03T16:15:00Z,2026-05-03T20:15:00Z,2026-05-03T15:15:00Z
605,605,9,Oracle Logistics Cloud,HTR00000605,out_for_delivery,297,60.5,343.11,2026-05-03T16:10:00Z,,2026-05-03T15:10:00Z
606,606,2,Silicon Route Express,HTR00000606,preparing,2387,30.1,391.19,2026-05-03T16:05:00Z,,2026-05-03T15:05:00Z
607,607,7,FabLine Freight,HTR00000607,packed,479,30.1,483.39,2026-05-03T16:00:00Z,,2026-05-03T15:00:00Z
608,608,12,ChannelFlow Priority,HTR00000608,shipped,1261,61.8,86.74,2026-05-03T15:55:00Z,,2026-05-03T14:55:00Z
609,609,5,Oracle Logistics Cloud,HTR00000609,in_transit,2383,70.4,255.32,2026-05-03T15:50:00Z,,2026-05-03T14:50:00Z
610,610,10,Silicon Route Express,HTR00000610,out_for_delivery,2543,50.1,130.48,2026-05-03T15:45:00Z,,2026-05-03T14:45:00Z
611,611,3,FabLine Freight,HTR00000611,preparing,92,15.2,240.83,2026-05-03T15:40:00Z,,2026-05-03T14:40:00Z
612,612,8,ChannelFlow Priority,HTR00000612,delivered,2029,9.2,323.08,2026-05-03T15:35:00Z,2026-05-03T19:35:00Z,2026-05-03T14:35:00Z
613,613,1,Oracle Logistics Cloud,HTR00000613,shipped,981,75.2,413.21,2026-05-03T15:30:00Z,,2026-05-03T14:30:00Z
614,614,6,Silicon Route Express,HTR00000614,in_transit,1621,13.8,226.67,2026-05-03T15:25:00Z,,2026-05-03T14:25:00Z
615,615,11,FabLine Freight,HTR00000615,out_for_delivery,785,73.7,207.74,2026-05-03T15:20:00Z,,2026-05-03T14:20:00Z
616,616,4,ChannelFlow Priority,HTR00000616,preparing,1631,18.8,46.35,2026-05-03T15:15:00Z,,2026-05-03T14:15:00Z
617,617,9,Oracle Logistics Cloud,HTR00000617,packed,410,11,309.93,2026-05-03T15:10:00Z,,2026-05-03T14:10:00Z
618,618,2,Silicon Route Express,HTR00000618,shipped,603,37,356.78,2026-05-03T15:05:00Z,,2026-05-03T14:05:00Z
619,619,7,FabLine Freight,HTR00000619,in_transit,380,22.2,205.88,2026-05-03T15:00:00Z,,2026-05-03T14:00:00Z
620,620,12,ChannelFlow Priority,HTR00000620,delivered,1239,10.6,490.59,2026-05-03T14:55:00Z,2026-05-03T18:55:00Z,2026-05-03T13:55:00Z
621,621,5,Oracle Logistics Cloud,HTR00000621,preparing,377,51.8,374.78,2026-05-03T14:50:00Z,,2026-05-03T13:50:00Z
622,622,10,Silicon Route Express,HTR00000622,packed,1584,19.8,189.19,2026-05-03T14:45:00Z,,2026-05-03T13:45:00Z
623,623,3,FabLine Freight,HTR00000623,shipped,1626,34.2,185.62,2026-05-03T14:40:00Z,,2026-05-03T13:40:00Z
624,624,8,ChannelFlow Priority,HTR00000624,in_transit,2322,47.1,156.51,2026-05-03T14:35:00Z,,2026-05-03T13:35:00Z
625,625,1,Oracle Logistics Cloud,HTR00000625,out_for_delivery,1749,45,27.28,2026-05-03T14:30:00Z,,2026-05-03T13:30:00Z
626,626,6,Silicon Route Express,HTR00000626,preparing,1202,61.3,384.41,2026-05-03T14:25:00Z,,2026-05-03T13:25:00Z
627,627,11,FabLine Freight,HTR00000627,packed,1318,69.1,233.7,2026-05-03T14:20:00Z,,2026-05-03T13:20:00Z
628,628,4,ChannelFlow Priority,HTR00000628,delivered,238,66.3,403.55,2026-05-03T14:15:00Z,2026-05-03T18:15:00Z,2026-05-03T13:15:00Z
629,629,9,Oracle Logistics Cloud,HTR00000629,in_transit,2070,69.3,167.34,2026-05-03T14:10:00Z,,2026-05-03T13:10:00Z
630,630,2,Silicon Route Express,HTR00000630,out_for_delivery,998,75.3,112.48,2026-05-03T14:05:00Z,,2026-05-03T13:05:00Z
631,631,7,FabLine Freight,HTR00000631,preparing,1193,63.2,97.96,2026-05-03T14:00:00Z,,2026-05-03T13:00:00Z
632,632,12,ChannelFlow Priority,HTR00000632,packed,1259,22.5,129.74,2026-05-03T13:55:00Z,,2026-05-03T12:55:00Z
633,633,5,Oracle Logistics Cloud,HTR00000633,shipped,1200,68.9,126.01,2026-05-03T13:50:00Z,,2026-05-03T12:50:00Z
634,634,10,Silicon Route Express,HTR00000634,in_transit,1679,37.6,270.53,2026-05-03T13:45:00Z,,2026-05-03T12:45:00Z
635,635,3,FabLine Freight,HTR00000635,out_for_delivery,230,26.5,163.66,2026-05-03T13:40:00Z,,2026-05-03T12:40:00Z
636,636,8,ChannelFlow Priority,HTR00000636,delivered,1500,25.2,416.79,2026-05-03T13:35:00Z,2026-05-03T17:35:00Z,2026-05-03T12:35:00Z
637,637,1,Oracle Logistics Cloud,HTR00000637,packed,112,19,330.47,2026-05-03T13:30:00Z,,2026-05-03T12:30:00Z
638,638,6,Silicon Route Express,HTR00000638,shipped,1569,59.7,216.9,2026-05-03T13:25:00Z,,2026-05-03T12:25:00Z
639,639,11,FabLine Freight,HTR00000639,in_transit,467,67.1,446.12,2026-05-03T13:20:00Z,,2026-05-03T12:20:00Z
640,640,4,ChannelFlow Priority,HTR00000640,out_for_delivery,2513,12.2,176.44,2026-05-03T13:15:00Z,,2026-05-03T12:15:00Z
641,641,9,Oracle Logistics Cloud,HTR00000641,preparing,2246,26.1,487.89,2026-05-03T13:10:00Z,,2026-05-03T12:10:00Z
642,642,2,Silicon Route Express,HTR00000642,packed,567,75.9,378.02,2026-05-03T13:05:00Z,,2026-05-03T12:05:00Z
643,643,7,FabLine Freight,HTR00000643,shipped,1259,62.8,32.71,2026-05-03T13:00:00Z,,2026-05-03T12:00:00Z
644,644,12,ChannelFlow Priority,HTR00000644,delivered,2156,29.1,500.18,2026-05-03T12:55:00Z,2026-05-03T16:55:00Z,2026-05-03T11:55:00Z
645,645,5,Oracle Logistics Cloud,HTR00000645,out_for_delivery,408,22.1,405.33,2026-05-03T12:50:00Z,,2026-05-03T11:50:00Z
646,646,10,Silicon Route Express,HTR00000646,preparing,1867,8.9,170.06,2026-05-03T12:45:00Z,,2026-05-03T11:45:00Z
647,647,3,FabLine Freight,HTR00000647,packed,1566,73.9,329.89,2026-05-03T12:40:00Z,,2026-05-03T11:40:00Z
648,648,8,ChannelFlow Priority,HTR00000648,shipped,2070,47.7,312.02,2026-05-03T12:35:00Z,,2026-05-03T11:35:00Z
649,649,1,Oracle Logistics Cloud,HTR00000649,in_transit,133,46.4,485.03,2026-05-03T12:30:00Z,,2026-05-03T11:30:00Z
650,650,6,Silicon Route Express,HTR00000650,out_for_delivery,2665,31.8,470.05,2026-05-03T12:25:00Z,,2026-05-03T11:25:00Z
651,651,11,FabLine Freight,HTR00000651,preparing,360,61.9,284.49,2026-05-03T12:20:00Z,,2026-05-03T11:20:00Z
652,652,4,ChannelFlow Priority,HTR00000652,delivered,1301,6.2,187.17,2026-05-03T12:15:00Z,2026-05-03T16:15:00Z,2026-05-03T11:15:00Z
653,653,9,Oracle Logistics Cloud,HTR00000653,shipped,981,72.8,73.71,2026-05-03T12:10:00Z,,2026-05-03T11:10:00Z
654,654,2,Silicon Route Express,HTR00000654,in_transit,898,4.9,338.35,2026-05-03T12:05:00Z,,2026-05-03T11:05:00Z
655,655,7,FabLine Freight,HTR00000655,out_for_delivery,619,9.9,347.85,2026-05-03T12:00:00Z,,2026-05-03T11:00:00Z
656,656,12,ChannelFlow Priority,HTR00000656,preparing,519,54.5,158.29,2026-05-03T11:55:00Z,,2026-05-03T10:55:00Z
657,657,5,Oracle Logistics Cloud,HTR00000657,packed,2678,5.1,79.51,2026-05-03T11:50:00Z,,2026-05-03T10:50:00Z
658,658,10,Silicon Route Express,HTR00000658,shipped,1749,36.9,479.3,2026-05-03T11:45:00Z,,2026-05-03T10:45:00Z
659,659,3,FabLine Freight,HTR00000659,in_transit,2035,72.9,458.07,2026-05-03T11:40:00Z,,2026-05-03T10:40:00Z
660,660,8,ChannelFlow Priority,HTR00000660,delivered,934,30.4,295.34,2026-05-03T11:35:00Z,2026-05-03T15:35:00Z,2026-05-03T10:35:00Z
661,661,1,Oracle Logistics Cloud,HTR00000661,preparing,2230,70.6,405.91,2026-05-03T11:30:00Z,,2026-05-03T10:30:00Z
662,662,6,Silicon Route Express,HTR00000662,packed,707,12.9,261.25,2026-05-03T11:25:00Z,,2026-05-03T10:25:00Z
663,663,11,FabLine Freight,HTR00000663,shipped,2468,37.9,362.08,2026-05-03T11:20:00Z,,2026-05-03T10:20:00Z
664,664,4,ChannelFlow Priority,HTR00000664,in_transit,771,13.3,289.03,2026-05-03T11:15:00Z,,2026-05-03T10:15:00Z
665,665,9,Oracle Logistics Cloud,HTR00000665,out_for_delivery,814,49.6,162.91,2026-05-03T11:10:00Z,,2026-05-03T10:10:00Z
666,666,2,Silicon Route Express,HTR00000666,preparing,2225,51.9,480.93,2026-05-03T11:05:00Z,,2026-05-03T10:05:00Z
667,667,7,FabLine Freight,HTR00000667,packed,561,13.6,167.4,2026-05-03T11:00:00Z,,2026-05-03T10:00:00Z
668,668,12,ChannelFlow Priority,HTR00000668,delivered,2095,37.7,395.33,2026-05-03T10:55:00Z,2026-05-03T14:55:00Z,2026-05-03T09:55:00Z
669,669,5,Oracle Logistics Cloud,HTR00000669,in_transit,360,14.6,223.49,2026-05-03T10:50:00Z,,2026-05-03T09:50:00Z
670,670,10,Silicon Route Express,HTR00000670,out_for_delivery,1110,17.4,63.6,2026-05-03T10:45:00Z,,2026-05-03T09:45:00Z
671,671,3,FabLine Freight,HTR00000671,preparing,1138,41.9,362.32,2026-05-03T10:40:00Z,,2026-05-03T09:40:00Z
672,672,8,ChannelFlow Priority,HTR00000672,packed,1441,9,251.33,2026-05-03T10:35:00Z,,2026-05-03T09:35:00Z
673,673,1,Oracle Logistics Cloud,HTR00000673,shipped,1882,6.9,243.45,2026-05-03T10:30:00Z,,2026-05-03T09:30:00Z
674,674,6,Silicon Route Express,HTR00000674,in_transit,322,40.1,400.4,2026-05-03T10:25:00Z,,2026-05-03T09:25:00Z
675,675,11,FabLine Freight,HTR00000675,out_for_delivery,289,23,95.1,2026-05-03T10:20:00Z,,2026-05-03T09:20:00Z
676,676,4,ChannelFlow Priority,HTR00000676,delivered,1975,71.4,405.54,2026-05-03T10:15:00Z,2026-05-03T14:15:00Z,2026-05-03T09:15:00Z
677,677,9,Oracle Logistics Cloud,HTR00000677,packed,1891,26.2,36.03,2026-05-03T10:10:00Z,,2026-05-03T09:10:00Z
678,678,2,Silicon Route Express,HTR00000678,shipped,698,4.4,486.53,2026-05-03T10:05:00Z,,2026-05-03T09:05:00Z
679,679,7,FabLine Freight,HTR00000679,in_transit,1840,42.3,157.93,2026-05-03T10:00:00Z,,2026-05-03T09:00:00Z
680,680,12,ChannelFlow Priority,HTR00000680,out_for_delivery,423,16,164.29,2026-05-03T09:55:00Z,,2026-05-03T08:55:00Z
681,681,5,Oracle Logistics Cloud,HTR00000681,preparing,1755,31.3,55.28,2026-05-03T09:50:00Z,,2026-05-03T08:50:00Z
682,682,10,Silicon Route Express,HTR00000682,packed,1116,20.4,178.21,2026-05-03T09:45:00Z,,2026-05-03T08:45:00Z
683,683,3,FabLine Freight,HTR00000683,shipped,1392,52,40.18,2026-05-03T09:40:00Z,,2026-05-03T08:40:00Z
684,684,8,ChannelFlow Priority,HTR00000684,delivered,1656,69.8,329.32,2026-05-03T09:35:00Z,2026-05-03T13:35:00Z,2026-05-03T08:35:00Z
685,685,1,Oracle Logistics Cloud,HTR00000685,out_for_delivery,389,48.2,60.6,2026-05-03T09:30:00Z,,2026-05-03T08:30:00Z
686,686,6,Silicon Route Express,HTR00000686,preparing,2412,23.6,111.71,2026-05-03T09:25:00Z,,2026-05-03T08:25:00Z
687,687,11,FabLine Freight,HTR00000687,packed,1489,18.7,449.26,2026-05-03T09:20:00Z,,2026-05-03T08:20:00Z
688,688,4,ChannelFlow Priority,HTR00000688,shipped,2537,25.6,426.26,2026-05-03T09:15:00Z,,2026-05-03T08:15:00Z
689,689,9,Oracle Logistics Cloud,HTR00000689,in_transit,2642,66.7,150.08,2026-05-03T09:10:00Z,,2026-05-03T08:10:00Z
690,690,2,Silicon Route Express,HTR00000690,out_for_delivery,2061,58.4,187.02,2026-05-03T09:05:00Z,,2026-05-03T08:05:00Z
691,691,7,FabLine Freight,HTR00000691,preparing,496,5.1,105.77,2026-05-03T09:00:00Z,,2026-05-03T08:00:00Z
692,692,12,ChannelFlow Priority,HTR00000692,delivered,1802,35.5,278.11,2026-05-03T08:55:00Z,2026-05-03T12:55:00Z,2026-05-03T07:55:00Z
693,693,5,Oracle Logistics Cloud,HTR00000693,shipped,1610,22.1,236.64,2026-05-03T08:50:00Z,,2026-05-03T07:50:00Z
694,694,10,Silicon Route Express,HTR00000694,in_transit,575,5.3,486.02,2026-05-03T08:45:00Z,,2026-05-03T07:45:00Z
695,695,3,FabLine Freight,HTR00000695,out_for_delivery,239,57.1,414.58,2026-05-03T08:40:00Z,,2026-05-03T07:40:00Z
696,696,8,ChannelFlow Priority,HTR00000696,preparing,2344,4.7,53.29,2026-05-03T08:35:00Z,,2026-05-03T07:35:00Z
697,697,1,Oracle Logistics Cloud,HTR00000697,packed,1327,50.9,153.69,2026-05-03T08:30:00Z,,2026-05-03T07:30:00Z
698,698,6,Silicon Route Express,HTR00000698,shipped,1715,43.1,138.06,2026-05-03T08:25:00Z,,2026-05-03T07:25:00Z
699,699,11,FabLine Freight,HTR00000699,in_transit,84,49.4,437.99,2026-05-03T08:20:00Z,,2026-05-03T07:20:00Z
700,700,4,ChannelFlow Priority,HTR00000700,delivered,96,34.5,99.59,2026-05-03T08:15:00Z,2026-05-03T12:15:00Z,2026-05-03T07:15:00Z
701,701,9,Oracle Logistics Cloud,HTR00000701,preparing,2658,44.5,295.66,2026-05-03T08:10:00Z,,2026-05-03T07:10:00Z
702,702,2,Silicon Route Express,HTR00000702,packed,1026,59.9,126.54,2026-05-03T08:05:00Z,,2026-05-03T07:05:00Z
703,703,7,FabLine Freight,HTR00000703,shipped,1208,31.6,201.57,2026-05-03T08:00:00Z,,2026-05-03T07:00:00Z
704,704,12,ChannelFlow Priority,HTR00000704,in_transit,1659,15.5,488.21,2026-05-03T07:55:00Z,,2026-05-03T06:55:00Z
705,705,5,Oracle Logistics Cloud,HTR00000705,out_for_delivery,860,34.4,281.2,2026-05-03T07:50:00Z,,2026-05-03T06:50:00Z
706,706,10,Silicon Route Express,HTR00000706,preparing,489,33.4,445.71,2026-05-03T07:45:00Z,,2026-05-03T06:45:00Z
707,707,3,FabLine Freight,HTR00000707,packed,1687,48.5,302.74,2026-05-03T07:40:00Z,,2026-05-03T06:40:00Z
708,708,8,ChannelFlow Priority,HTR00000708,delivered,436,23.4,256.78,2026-05-03T07:35:00Z,2026-05-03T11:35:00Z,2026-05-03T06:35:00Z
709,709,1,Oracle Logistics Cloud,HTR00000709,in_transit,1211,38.1,394.97,2026-05-03T07:30:00Z,,2026-05-03T06:30:00Z
710,710,6,Silicon Route Express,HTR00000710,out_for_delivery,1805,68.4,440.93,2026-05-03T07:25:00Z,,2026-05-03T06:25:00Z
711,711,11,FabLine Freight,HTR00000711,preparing,1421,15.5,148.53,2026-05-03T07:20:00Z,,2026-05-03T06:20:00Z
712,712,4,ChannelFlow Priority,HTR00000712,packed,625,8.5,458.07,2026-05-03T07:15:00Z,,2026-05-03T06:15:00Z
713,713,9,Oracle Logistics Cloud,HTR00000713,shipped,733,67.9,296.93,2026-05-03T07:10:00Z,,2026-05-03T06:10:00Z
714,714,2,Silicon Route Express,HTR00000714,in_transit,1699,46.4,25.98,2026-05-03T07:05:00Z,,2026-05-03T06:05:00Z
715,715,7,FabLine Freight,HTR00000715,out_for_delivery,220,16.7,389.21,2026-05-03T07:00:00Z,,2026-05-03T06:00:00Z
716,716,12,ChannelFlow Priority,HTR00000716,delivered,1803,5.6,193.33,2026-05-03T06:55:00Z,2026-05-03T10:55:00Z,2026-05-03T05:55:00Z
717,717,5,Oracle Logistics Cloud,HTR00000717,packed,611,16.4,90.36,2026-05-03T06:50:00Z,,2026-05-03T05:50:00Z
718,718,10,Silicon Route Express,HTR00000718,shipped,607,60,175.52,2026-05-03T06:45:00Z,,2026-05-03T05:45:00Z
719,719,3,FabLine Freight,HTR00000719,in_transit,904,20.5,406.52,2026-05-03T06:40:00Z,,2026-05-03T05:40:00Z
720,720,8,ChannelFlow Priority,HTR00000720,out_for_delivery,293,32.8,480.57,2026-05-03T06:35:00Z,,2026-05-03T05:35:00Z
721,721,1,Oracle Logistics Cloud,HTR00000721,preparing,1351,72,197.03,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
722,722,6,Silicon Route Express,HTR00000722,packed,1685,73.3,317.25,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
723,723,11,FabLine Freight,HTR00000723,shipped,1497,74.5,397.94,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
724,724,4,ChannelFlow Priority,HTR00000724,delivered,906,70.8,455.8,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
725,725,9,Oracle Logistics Cloud,HTR00000725,out_for_delivery,228,49.1,237.51,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
726,726,2,Silicon Route Express,HTR00000726,preparing,1730,11,324.17,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
727,727,7,FabLine Freight,HTR00000727,packed,1739,41.2,290.11,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
728,728,12,ChannelFlow Priority,HTR00000728,shipped,2608,64.3,157.2,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
729,729,5,Oracle Logistics Cloud,HTR00000729,in_transit,1148,72.4,403.46,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
730,730,10,Silicon Route Express,HTR00000730,out_for_delivery,1019,59.6,332.69,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
731,731,3,FabLine Freight,HTR00000731,preparing,1077,9,272.51,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
732,732,8,ChannelFlow Priority,HTR00000732,delivered,812,38.2,319.24,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
733,733,1,Oracle Logistics Cloud,HTR00000733,shipped,82,27.7,427.36,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
734,734,6,Silicon Route Express,HTR00000734,in_transit,2106,16.4,130.54,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
735,735,11,FabLine Freight,HTR00000735,out_for_delivery,638,4.3,231.2,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
736,736,4,ChannelFlow Priority,HTR00000736,preparing,1282,23,472.97,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
737,737,9,Oracle Logistics Cloud,HTR00000737,packed,1092,33.1,397.11,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
738,738,2,Silicon Route Express,HTR00000738,shipped,767,17.6,267.08,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
739,739,7,FabLine Freight,HTR00000739,in_transit,152,34.1,157.12,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
740,740,12,ChannelFlow Priority,HTR00000740,delivered,1471,19.2,102.43,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
741,741,5,Oracle Logistics Cloud,HTR00000741,preparing,838,42,380.04,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
742,742,10,Silicon Route Express,HTR00000742,packed,754,44.3,233.01,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
743,743,3,FabLine Freight,HTR00000743,shipped,1246,61.6,318.17,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
744,744,8,ChannelFlow Priority,HTR00000744,in_transit,2071,36.2,87.78,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
745,745,1,Oracle Logistics Cloud,HTR00000745,out_for_delivery,1244,20.8,194.64,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
746,746,6,Silicon Route Express,HTR00000746,preparing,1226,14.8,303.13,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
747,747,11,FabLine Freight,HTR00000747,packed,1648,42.1,75.63,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
748,748,4,ChannelFlow Priority,HTR00000748,delivered,1561,67.8,323.51,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
749,749,9,Oracle Logistics Cloud,HTR00000749,in_transit,2181,72.2,421.76,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
750,750,2,Silicon Route Express,HTR00000750,out_for_delivery,430,58.9,83.39,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
751,751,7,FabLine Freight,HTR00000751,preparing,1855,36.7,219.75,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
752,752,12,ChannelFlow Priority,HTR00000752,packed,962,50.1,446.05,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
753,753,5,Oracle Logistics Cloud,HTR00000753,shipped,1933,13,112.69,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
754,754,10,Silicon Route Express,HTR00000754,in_transit,204,6,96.5,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
755,755,3,FabLine Freight,HTR00000755,out_for_delivery,919,47.5,274.4,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
756,756,8,ChannelFlow Priority,HTR00000756,delivered,175,57.2,36.22,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
757,757,1,Oracle Logistics Cloud,HTR00000757,packed,2403,22,88.43,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
758,758,6,Silicon Route Express,HTR00000758,shipped,1694,45.3,444.72,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
759,759,11,FabLine Freight,HTR00000759,in_transit,1928,12.9,374.17,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
760,760,4,ChannelFlow Priority,HTR00000760,out_for_delivery,1166,20.4,471.43,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
761,761,9,Oracle Logistics Cloud,HTR00000761,preparing,1310,8.4,302.11,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
762,762,2,Silicon Route Express,HTR00000762,packed,2160,56.7,356.42,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
763,763,7,FabLine Freight,HTR00000763,shipped,393,62.3,63.48,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
764,764,12,ChannelFlow Priority,HTR00000764,delivered,828,58.3,421.2,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
765,765,5,Oracle Logistics Cloud,HTR00000765,out_for_delivery,1014,22.4,172.51,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
766,766,10,Silicon Route Express,HTR00000766,preparing,1983,33.9,243.07,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
767,767,3,FabLine Freight,HTR00000767,packed,1219,24.8,469.82,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
768,768,8,ChannelFlow Priority,HTR00000768,shipped,561,74.3,313.97,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
769,769,1,Oracle Logistics Cloud,HTR00000769,in_transit,1482,64.6,133.53,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
770,770,6,Silicon Route Express,HTR00000770,out_for_delivery,82,37,252.6,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
771,771,11,FabLine Freight,HTR00000771,preparing,2247,31.7,211.04,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
772,772,4,ChannelFlow Priority,HTR00000772,delivered,1984,24.1,211.22,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
773,773,9,Oracle Logistics Cloud,HTR00000773,shipped,295,8.9,432.56,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
774,774,2,Silicon Route Express,HTR00000774,in_transit,2470,67.5,148.58,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
775,775,7,FabLine Freight,HTR00000775,out_for_delivery,1913,49.4,470.96,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
776,776,12,ChannelFlow Priority,HTR00000776,preparing,1655,15.4,497.58,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
777,777,5,Oracle Logistics Cloud,HTR00000777,packed,245,19,502.92,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
778,778,10,Silicon Route Express,HTR00000778,shipped,1971,34.6,491.65,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
779,779,3,FabLine Freight,HTR00000779,in_transit,2121,20,65.46,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
780,780,8,ChannelFlow Priority,HTR00000780,delivered,830,44.5,421.14,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T12:30:00Z
