forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
253,4,New York Metro,2026-05-26,264,230,326,2.4,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
254,4,New York Metro,2026-05-27,305,239,335,2.3,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
255,4,New York Metro,2026-05-28,278,248,344,2.65,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
256,4,New York Metro,2026-05-29,316,257,353,2.72,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
257,4,New York Metro,2026-05-30,307,266,362,2.69,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
258,4,New York Metro,2026-05-31,335,275,371,2.71,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
259,4,New York Metro,2026-06-01,343,284,380,2.71,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
260,4,New York Metro,2026-06-02,341,293,389,2.73,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
261,4,New York Metro,2026-06-03,333,302,398,2.76,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
262,4,New York Metro,2026-06-04,356,311,407,3.13,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
263,4,New York Metro,2026-06-05,378,320,416,3.13,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
264,4,New York Metro,2026-06-06,369,329,425,2.94,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
265,4,New York Metro,2026-06-07,381,338,434,3.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
266,4,New York Metro,2026-06-08,402,347,443,3.14,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
267,4,New York Metro,2026-06-09,393,356,452,3.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
268,4,New York Metro,2026-06-10,392,365,461,3.5,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
269,4,New York Metro,2026-06-11,400,374,470,3.26,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
270,4,New York Metro,2026-06-12,436,383,479,3.6,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""specialty_referral_spike"",""shipper_story_feature"",""high_acuity_navigation_need""],""top_influencer"":""@onroute_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""explosive_growth""}",2026-05-13T10:00:45Z
271,5,Pacific Northwest,2026-05-14,68,52,99,1.15,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
272,5,Pacific Northwest,2026-05-15,75,54,101,1.13,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
273,5,Pacific Northwest,2026-05-16,80,56,103,1.13,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
274,5,Pacific Northwest,2026-05-17,85,58,105,1.18,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
275,5,Pacific Northwest,2026-05-18,89,60,107,1.23,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
276,5,Pacific Northwest,2026-05-19,92,62,109,1.18,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
277,5,Pacific Northwest,2026-05-20,92,64,111,1.16,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
278,5,Pacific Northwest,2026-05-21,90,66,113,1.16,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
279,5,Pacific Northwest,2026-05-22,91,68,115,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
280,5,Pacific Northwest,2026-05-23,85,70,117,1.24,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
281,5,Pacific Northwest,2026-05-24,105,72,119,1.24,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
282,5,Pacific Northwest,2026-05-25,94,74,121,1.23,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
283,5,Pacific Northwest,2026-05-26,93,76,123,1.29,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
284,5,Pacific Northwest,2026-05-27,105,78,125,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
285,5,Pacific Northwest,2026-05-28,108,80,127,1.26,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
286,5,Pacific Northwest,2026-05-29,102,82,129,1.33,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
287,5,Pacific Northwest,2026-05-30,114,84,131,1.33,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
288,5,Pacific Northwest,2026-05-31,108,86,133,1.32,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
289,5,Pacific Northwest,2026-06-01,107,88,135,1.27,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
290,5,Pacific Northwest,2026-06-02,112,90,137,1.32,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
291,5,Pacific Northwest,2026-06-03,118,92,139,1.29,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
292,5,Pacific Northwest,2026-06-04,118,94,141,1.3,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
293,5,Pacific Northwest,2026-06-05,123,96,143,1.31,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
294,5,Pacific Northwest,2026-06-06,120,98,145,1.38,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
295,5,Pacific Northwest,2026-06-07,118,100,147,1.32,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
296,5,Pacific Northwest,2026-06-08,126,102,149,1.32,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
297,5,Pacific Northwest,2026-06-09,132,104,151,1.43,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
298,5,Pacific Northwest,2026-06-10,125,106,153,1.37,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
299,5,Pacific Northwest,2026-06-11,129,108,155,1.35,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
300,5,Pacific Northwest,2026-06-12,136,110,157,1.38,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""rural_outreach_signal"",""yard_operator_signal_signal"",""seasonal_delivery_need""],""top_influencer"":""@community_freight_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-13T10:00:45Z
301,5,Mountain West,2026-05-14,59,40,75,1.06,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
302,5,Mountain West,2026-05-15,58,41,76,1.13,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
303,5,Mountain West,2026-05-16,64,42,77,1.1,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
304,5,Mountain West,2026-05-17,54,43,78,1.08,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
305,5,Mountain West,2026-05-18,57,44,79,1.09,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
306,5,Mountain West,2026-05-19,65,45,80,1.11,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
307,5,Mountain West,2026-05-20,55,46,81,1.16,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
308,5,Mountain West,2026-05-21,69,47,82,1.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
309,5,Mountain West,2026-05-22,70,48,83,1.19,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
310,5,Mountain West,2026-05-23,61,49,84,1.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
311,5,Mountain West,2026-05-24,75,50,85,1.15,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
312,5,Mountain West,2026-05-25,67,51,86,1.18,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
313,5,Mountain West,2026-05-26,67,52,87,1.2,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
314,5,Mountain West,2026-05-27,66,53,88,1.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
315,5,Mountain West,2026-05-28,79,54,89,1.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
316,5,Mountain West,2026-05-29,64,55,90,1.26,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
317,5,Mountain West,2026-05-30,68,56,91,1.26,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
318,5,Mountain West,2026-05-31,70,57,92,1.22,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
319,5,Mountain West,2026-06-01,75,58,93,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
320,5,Mountain West,2026-06-02,72,59,94,1.29,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
321,5,Mountain West,2026-06-03,73,60,95,1.21,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
322,5,Mountain West,2026-06-04,86,61,96,1.23,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
323,5,Mountain West,2026-06-05,83,62,97,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
324,5,Mountain West,2026-06-06,83,63,98,1.28,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
325,5,Mountain West,2026-06-07,86,64,99,1.27,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
326,5,Mountain West,2026-06-08,87,65,100,1.27,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
327,5,Mountain West,2026-06-09,80,66,101,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
328,5,Mountain West,2026-06-10,89,67,102,1.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
329,5,Mountain West,2026-06-11,87,68,103,1.33,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
330,5,Mountain West,2026-06-12,93,69,104,1.34,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""post_holiday_freight_recovery_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_influencer"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-13T10:00:45Z
331,1,Northeast Corridor,2026-05-14,326,249,412,1.67,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
332,1,Northeast Corridor,2026-05-15,379,261,424,1.9,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
333,1,Northeast Corridor,2026-05-16,388,273,436,2.18,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
